param n := 442;
param deposito := 442;
param numero_clusters := 89;
param factor := 1;

set Np[1]:= 373 374 375  ;
242	245	300.0
242	246	400.0
242	247	500.0
242	248	600.0
242	249	700.0
242	250	800.0
242	251	900.0
242	252	1000.0
242	253	1100.0
242	254	1200.0
242	255	1300.0
242	256	1400.0
242	257	1500.0
242	258	1600.0
242	259	1700.0
242	260	1800.0
242	261	1900.0
242	262	2000.0
242	263	2100.0
242	264	2200.0
242	265	2600.0
242	266	608.28
242	267	316.23
242	268	2302.17
242	269	632.46
242	270	475.14
242	271	360.56
242	272	2308.68
242	273	670.82
242	274	424.26
242	275	2517.94
242	276	721.11
242	277	500.0
242	278	1264.91
242	279	781.02
242	280	509.9
242	281	781.02
242	282	721.11
242	283	608.28
242	284	600.0
242	285	608.28
242	286	632.46
242	287	670.82
242	288	721.11
242	289	781.02
242	290	848.53
242	291	921.95
242	292	1000.0
242	293	1081.67
242	294	1166.19
242	295	1253.0
242	296	1341.64
242	297	1431.78
242	298	1523.15
242	299	1615.55
242	300	1708.8
242	301	1802.78
242	302	1897.37
242	303	1992.49
242	304	2088.06
242	305	2184.03
242	306	2280.35
242	307	2570.99
242	308	728.01
242	309	707.11
242	310	700.0
242	311	707.11
242	312	728.01
242	313	761.58
242	314	806.23
242	315	860.23
242	316	921.95
242	317	989.95
242	318	1063.01
242	319	1140.18
242	320	1220.66
242	321	1303.84
242	322	1389.24
242	323	1476.48
242	324	1565.25
242	325	1746.42
242	326	1838.48
242	327	1931.32
242	328	2024.85
242	329	2118.96
242	330	2213.59
242	331	2308.68
242	332	2404.16
242	333	2500.0
242	334	2596.15
242	335	2692.58
242	336	2789.27
242	337	2886.17
242	338	2983.29
242	339	800.0
242	340	832.41
242	341	1029.56
242	342	984.89
242	343	1029.56
242	344	1749.29
242	345	2284.73
242	346	1019.8
242	347	1004.99
242	348	1000.0
242	349	1004.99
242	350	1019.8
242	351	1044.03
242	352	1077.03
242	353	1166.19
242	354	1220.66
242	355	1280.62
242	356	1345.36
242	357	1414.21
242	358	1486.61
242	359	1562.05
242	360	1640.12
242	361	1720.47
242	362	1886.8
242	363	1972.31
242	364	2059.13
242	365	2147.09
242	366	2236.07
242	367	2325.94
242	368	2416.61
242	369	2507.99
242	370	2600.0
242	371	2692.58
242	372	2785.68
242	373	2879.24
242	374	2973.21
242	375	3067.57
242	376	3191.0
242	377	3231.87
242	378	2250.88
242	379	2889.02
242	380	2974.3
242	381	2043.65
242	382	2114.83
242	383	3076.83
242	384	3129.68
242	385	2070.02
242	386	1211.16
242	387	1167.26
242	388	1796.36
242	389	1073.0
242	390	1686.68
242	391	2019.43
242	392	961.77
242	393	961.77
242	394	1610.37
242	395	1524.63
242	396	667.08
242	397	1030.78
242	398	1400.04
242	399	565.15
242	400	750.0
242	401	602.08
242	402	1051.19
242	403	380.79
242	404	1806.79
242	405	657.42
242	406	486.0
242	407	291.55
242	408	1693.07
242	409	1732.77
242	410	2439.06
242	411	2524.58
242	412	1808.1
242	413	1907.68
242	414	2555.73
242	415	752.4
242	416	2250.56
242	417	1014.35
242	418	1105.49
242	419	1853.89
242	420	2354.78
242	421	578.01
242	422	1932.56
242	423	2366.62
242	424	558.66
242	425	680.0
242	426	488.47
242	427	2819.02
242	428	840.77
242	429	1645.96
242	430	1553.22
242	431	1990.6
242	432	2593.26
242	433	931.34
242	434	1274.75
242	435	1491.64
242	436	2735.03
242	437	2617.25
242	438	2272.64
242	439	1897.6
242	440	581.89
242	441	1315.52
242	442	2193.17
243	1	1897.37
243	2	1868.15
243	3	1843.91
243	4	1824.83
243	5	1811.08
243	6	1802.78
243	7	1800.0
243	8	1802.78
243	9	1811.08
243	10	1824.83
243	11	1843.91
243	12	1868.15
243	13	1897.37
243	14	1931.32
243	15	1969.77
243	16	2012.46
243	17	2059.13
243	18	2109.5
243	19	2163.33
243	20	2220.36
243	21	2280.35
243	22	2343.07
243	23	2408.32
243	24	2475.88
243	25	2545.58
243	26	2617.25
243	27	2690.72
243	28	2765.86
243	29	2842.53
243	30	2920.62
243	31	3000.0
243	32	3080.58
243	33	3162.28
243	34	1802.78
243	35	1772.0
243	36	1746.42
243	37	1726.27
243	38	1711.72
243	39	1702.94
243	40	1700.0
243	41	1702.94
243	42	1711.72
243	43	1726.27
243	44	1746.42
243	45	1772.0
243	46	1802.78
243	47	1838.48
243	48	1878.83
243	49	1923.54
243	50	1972.31
243	51	2024.85
243	52	2080.87
243	53	2140.09
243	54	2202.27
243	55	2267.16
243	56	2334.52
243	57	2404.16
243	58	2475.88
243	59	2549.51
243	60	2624.88
243	61	2701.85
243	62	2780.29
243	63	2860.07
243	64	2941.09
243	65	3023.24
243	66	1708.8
243	67	1676.31
243	68	1649.24
243	69	1627.88
243	70	1612.45
243	71	1603.12
243	72	1600.0
243	73	1603.12
243	74	1612.45
243	75	1627.88
243	76	1649.24
243	77	1676.31
243	78	1708.8
243	79	1746.42
243	80	1788.85
243	81	1835.76
243	82	1886.8
243	83	1941.65
243	84	2000.0
243	85	2061.55
243	86	2126.03
243	87	2193.17
243	88	2262.74
243	89	2334.52
243	90	2408.32
243	91	2483.95
243	92	2561.25
243	93	2640.08
243	94	2720.29
243	95	2801.79
243	96	2884.44
243	97	2968.16
243	98	3052.87
243	99	1581.14
243	100	1713.84
243	101	2580.7
243	102	1523.15
243	103	1476.48
243	104	1360.15
243	105	1392.84
243	106	1431.78
243	107	1526.43
243	108	1702.94
243	109	1910.5
243	110	2140.09
243	111	2385.37
243	112	2641.97
243	113	2906.89
243	114	1389.24
243	115	1264.91
243	116	1200.37
243	117	1300.0
243	118	1442.22
243	119	1627.88
243	120	1843.91
243	121	2000.0
243	122	2080.87
243	123	2332.38
243	124	2594.22
243	125	2863.56
243	126	1303.84
243	127	1170.47
243	128	1208.3
243	129	1360.15
243	130	1555.63
243	131	1780.45
243	132	2024.85
243	133	2282.54
243	134	2549.51
243	135	2823.12
243	136	1220.66
243	137	1077.03
243	138	1004.99
243	139	1118.03
243	140	1181.37
243	141	1280.62
243	142	1486.61
243	143	1720.47
243	144	1886.8
243	145	1972.31
243	146	2236.07
243	147	2507.99
243	148	2785.68
243	149	1140.18
243	150	984.89
243	151	948.68
243	152	905.54
243	153	1029.56
243	154	1204.16
243	155	1421.27
243	156	1664.33
243	157	1923.54
243	158	2193.17
243	159	2469.82
243	160	2751.36
243	161	1063.01
243	162	894.43
243	163	943.4
243	164	1063.01
243	165	1131.37
243	166	1360.15
243	167	1612.45
243	168	1878.83
243	169	2154.07
243	170	2435.16
243	171	2720.29
243	172	989.95
243	173	806.23
243	174	761.58
243	175	711.97
243	176	860.23
243	177	1063.01
243	178	1303.84
243	179	1389.24
243	180	1565.25
243	181	1838.48
243	182	2118.96
243	183	2404.16
243	184	2692.58
243	185	921.95
243	186	721.11
243	187	604.07
243	188	781.02
243	189	1000.0
243	190	1166.19
243	191	1253.0
243	192	1523.15
243	193	1615.55
243	194	1802.78
243	195	1916.35
243	196	1992.49
243	197	2088.06
243	198	2376.97
243	199	2668.33
243	200	707.11
243	201	943.4
243	202	1029.56
243	203	1208.3
243	204	1486.61
243	205	1772.0
243	206	1868.15
243	207	1926.03
243	208	2061.55
243	209	2353.72
243	210	2647.64
243	211	412.31
243	212	500.0
243	213	640.31
243	214	894.43
243	215	1170.47
243	216	1456.02
243	217	1746.42
243	218	2039.61
243	219	2334.52
243	220	2630.59
243	221	360.56
243	222	583.1
243	223	854.4
243	224	1140.18
243	225	1431.78
243	226	2617.25
243	227	728.01
243	228	447.21
243	229	304.8
243	230	538.52
243	231	824.62
243	232	1118.03
243	233	1414.21
243	234	707.11
243	235	412.31
243	236	2002.5
243	237	2521.98
243	238	700.0
243	239	630.0
243	240	400.0
243	241	200.0
243	242	100.0
243	244	100.0
243	245	200.0
243	246	300.0
243	247	400.0
243	248	500.0
243	249	600.0
243	250	700.0
243	251	800.0
243	252	900.0
243	253	1000.0
243	254	1100.0
243	255	1200.0
243	256	1300.0
243	257	1400.0
243	258	1500.0
243	259	1600.0
243	260	1700.0
243	261	1800.0
243	262	1900.0
243	263	2000.0
243	264	2100.0
243	265	2500.0
243	266	707.11
243	267	412.31
243	268	2202.27
243	269	728.01
243	270	567.42
243	271	447.21
243	272	2209.07
243	273	761.58
243	274	500.0
243	275	2418.68
243	276	806.23
243	277	565.69
243	278	1170.47
243	279	860.23
243	280	538.52
243	281	848.53
243	282	781.02
243	283	632.46
243	284	608.28
243	285	600.0
243	286	608.28
243	287	632.46
243	288	670.82
243	289	721.11
243	290	781.02
243	291	848.53
243	292	921.95
243	293	1000.0
243	294	1081.67
243	295	1166.19
243	296	1253.0
243	297	1341.64
243	298	1431.78
243	299	1523.15
243	300	1615.55
243	301	1708.8
243	302	1802.78
243	303	1897.37
243	304	1992.49
243	305	2088.06
243	306	2184.03
243	307	2473.86
243	308	761.58
243	309	728.01
243	310	707.11
243	311	700.0
243	312	707.11
243	313	728.01
243	314	761.58
243	315	806.23
243	316	860.23
243	317	921.95
243	318	989.95
243	319	1063.01
243	320	1140.18
243	321	1220.66
243	322	1303.84
243	323	1389.24
243	324	1476.48
243	325	1655.29
243	326	1746.42
243	327	1838.48
243	328	1931.32
243	329	2024.85
243	330	2118.96
243	331	2213.59
243	332	2308.68
243	333	2404.16
243	334	2500.0
243	335	2596.15
243	336	2692.58
243	337	2789.27
243	338	2886.17
243	339	806.23
243	340	810.49
243	341	1081.67
243	342	1029.56
243	343	984.89
243	344	1664.33
243	345	2193.17
243	346	1044.03
243	347	1019.8
243	348	1004.99
243	349	1000.0
243	350	1004.99
243	351	1019.8
243	352	1044.03
243	353	1118.03
243	354	1166.19
243	355	1220.66
243	356	1280.62
243	357	1345.36
243	358	1414.21
243	359	1486.61
243	360	1562.05
243	361	1640.12
243	362	1802.78
243	363	1886.8
243	364	1972.31
243	365	2059.13
243	366	2147.09
243	367	2236.07
243	368	2325.94
243	369	2416.61
243	370	2507.99
243	371	2600.0
243	372	2692.58
243	373	2785.68
243	374	2879.24
243	375	2973.21
243	376	3110.06
243	377	3150.4
243	378	2178.64
243	379	2804.72
243	380	2889.02
243	381	1974.97
243	382	2043.65
243	383	2987.79
243	384	3040.24
243	385	1991.23
243	386	1246.15
243	387	1188.49
243	388	1720.73
243	389	1092.39
243	390	1609.63
243	391	1936.0
243	392	951.31
243	393	919.24
243	394	1525.55
243	395	1439.62
243	396	696.42
243	397	955.25
243	398	1312.29
243	399	596.15
243	400	832.17
243	401	672.68
243	402	961.77
243	403	353.55
243	404	1708.36
243	405	748.47
243	406	569.39
243	407	353.55
243	408	1593.89
243	409	1634.17
243	410	2339.44
243	411	2425.22
243	412	1708.58
243	413	1808.1
243	414	2455.96
243	415	652.76
243	416	2150.58
243	417	915.91
243	418	1006.03
243	419	1754.11
243	420	2254.99
243	421	494.06
243	422	1833.25
243	423	2267.36
243	424	492.04
243	425	593.63
243	426	535.35
243	427	2721.56
243	428	890.45
243	429	1557.95
243	430	1470.54
243	431	1900.66
243	432	2499.0
243	433	931.34
243	434	1210.37
243	435	1415.98
243	436	2651.49
243	437	2517.94
243	438	2173.68
243	439	1836.0
243	440	621.77
243	441	1350.04
243	442	2236.07
244	1	1931.32
244	2	1897.37
244	3	1868.15
244	4	1843.91
244	5	1824.83
244	6	1811.08
244	7	1802.78
244	8	1800.0
244	9	1802.78
244	10	1811.08
244	11	1824.83
244	12	1843.91
244	13	1868.15
244	14	1897.37
244	15	1931.32
244	16	1969.77
244	17	2012.46
244	18	2059.13
244	19	2109.5
244	20	2163.33
244	21	2220.36
244	22	2280.35
244	23	2343.07
244	24	2408.32
244	25	2475.88
244	26	2545.58
244	27	2617.25
244	28	2690.72
244	29	2765.86
244	30	2842.53
244	31	2920.62
244	32	3000.0
244	33	3080.58
244	34	1838.48
244	35	1802.78
244	36	1772.0
244	37	1746.42
244	38	1726.27
244	39	1711.72
244	40	1702.94
244	41	1700.0
244	42	1702.94
244	43	1711.72
244	44	1726.27
244	45	1746.42
244	46	1772.0
244	47	1802.78
244	48	1838.48
244	49	1878.83
244	50	1923.54
244	51	1972.31
244	52	2024.85
244	53	2080.87
244	54	2140.09
244	55	2202.27
244	56	2267.16
244	57	2334.52
244	58	2404.16
244	59	2475.88
244	60	2549.51
244	61	2624.88
244	62	2701.85
244	63	2780.29
244	64	2860.07
244	65	2941.09
244	66	1746.42
244	67	1708.8
244	68	1676.31
244	69	1649.24
244	70	1627.88
244	71	1612.45
244	72	1603.12
244	73	1600.0
244	74	1603.12
244	75	1612.45
244	76	1627.88
244	77	1649.24
244	78	1676.31
244	79	1708.8
244	80	1746.42
244	81	1788.85
244	82	1835.76
244	83	1886.8
244	84	1941.65
244	85	2000.0
244	86	2061.55
244	87	2126.03
244	88	2193.17
244	89	2262.74
244	90	2334.52
244	91	2408.32
244	92	2483.95
244	93	2561.25
244	94	2640.08
244	95	2720.29
244	96	2801.79
244	97	2884.44
244	98	2968.16
244	99	1552.42
244	100	1667.77
244	101	2500.0
244	102	1565.25
244	103	1526.43
244	104	1392.84
244	105	1360.15
244	106	1392.84
244	107	1476.48
244	108	1640.12
244	109	1838.48
244	110	2061.55
244	111	2302.17
244	112	2555.39
244	113	2817.8
244	114	1442.22
244	115	1300.0
244	116	1202.04
244	117	1264.91
244	118	1389.24
244	119	1562.05
244	120	1769.18
244	121	1920.94
244	122	2000.0
244	123	2247.22
244	124	2505.99
244	125	2773.08
244	126	1360.15
244	127	1208.3
244	128	1170.47
244	129	1303.84
244	130	1486.61
244	131	1702.94
244	132	1941.65
244	133	2195.45
244	134	2459.67
244	135	2731.3
244	136	1280.62
244	137	1118.03
244	138	1000.0
244	139	1077.03
244	140	1131.3
244	141	1220.66
244	142	1414.21
244	143	1640.12
244	144	1802.78
244	145	1886.8
244	146	2147.09
244	147	2416.61
244	148	2692.58
244	149	1204.16
244	150	1029.56
244	151	984.89
244	152	921.95
244	153	984.89
244	154	1140.18
244	155	1345.36
244	156	1581.14
244	157	1835.76
244	158	2102.38
244	159	2376.97
244	160	2657.07
244	161	1131.37
244	162	943.4
244	163	894.43
244	164	1000.0
244	165	1063.01
244	166	1280.62
244	167	1526.43
244	168	1788.85
244	169	2061.55
244	170	2340.94
244	171	2624.88
244	172	1063.01
244	173	860.23
244	174	806.23
244	175	700.64
244	176	806.23
244	177	989.95
244	178	1220.66
244	179	1303.84
244	180	1476.48
244	181	1746.42
244	182	2024.85
244	183	2308.68
244	184	2596.15
244	185	1000.0
244	186	781.02
244	187	623.62
244	188	721.11
244	189	921.95
244	190	1081.67
244	191	1166.19
244	192	1431.78
244	193	1523.15
244	194	1708.8
244	195	1821.65
244	196	1897.37
244	197	1992.49
244	198	2280.35
244	199	2570.99
244	200	640.31
244	201	860.23
244	202	943.4
244	203	1118.03
244	204	1392.84
244	205	1676.31
244	206	1772.0
244	207	1829.64
244	208	1964.69
244	209	2256.1
244	210	2549.51
244	211	400.0
244	212	447.21
244	213	565.69
244	214	806.23
244	215	1077.03
244	216	1360.15
244	217	1649.24
244	218	1941.65
244	219	2236.07
244	220	2531.8
244	221	316.23
244	222	500.0
244	223	761.58
244	224	1044.03
244	225	1334.17
244	226	2517.94
244	227	824.62
244	228	538.52
244	229	238.54
244	230	447.21
244	231	728.01
244	232	1019.8
244	233	1315.29
244	234	806.23
244	235	509.9
244	236	1902.63
244	237	2422.07
244	238	800.0
244	239	730.0
244	240	500.0
244	241	300.0
244	242	200.0
244	243	100.0
244	245	100.0
244	246	200.0
244	247	300.0
244	248	400.0
244	249	500.0
244	250	600.0
244	251	700.0
244	252	800.0
244	253	900.0
244	254	1000.0
244	255	1100.0
244	256	1200.0
244	257	1300.0
244	258	1400.0
244	259	1500.0
244	260	1600.0
244	261	1700.0
244	262	1800.0
244	263	1900.0
244	264	2000.0
244	265	2400.0
244	266	806.23
244	267	509.9
244	268	2102.38
244	269	824.62
244	270	661.94
244	271	538.52
244	272	2109.5
244	273	854.4
244	274	583.1
244	275	2319.48
244	276	894.43
244	277	640.31
244	278	1077.03
244	279	943.4
244	280	583.1
244	281	921.95
244	282	848.53
244	283	670.82
244	284	632.46
244	285	608.28
244	286	600.0
244	287	608.28
244	288	632.46
244	289	670.82
244	290	721.11
244	291	781.02
244	292	848.53
244	293	921.95
244	294	1000.0
244	295	1081.67
244	296	1166.19
244	297	1253.0
244	298	1341.64
244	299	1431.78
244	300	1523.15
244	301	1615.55
244	302	1708.8
244	303	1802.78
244	304	1897.37
244	305	1992.49
244	306	2088.06
244	307	2376.97
244	308	806.23
244	309	761.58
244	310	728.01
244	311	707.11
244	312	700.0
244	313	707.11
244	314	728.01
244	315	761.58
244	316	806.23
244	317	860.23
244	318	921.95
244	319	989.95
244	320	1063.01
244	321	1140.18
244	322	1220.66
244	323	1303.84
244	324	1389.24
244	325	1565.25
244	326	1655.29
244	327	1746.42
244	328	1838.48
244	329	1931.32
244	330	2024.85
244	331	2118.96
244	332	2213.59
244	333	2308.68
244	334	2404.16
244	335	2500.0
244	336	2596.15
244	337	2692.58
244	338	2789.27
244	339	824.62
244	340	800.56
244	341	1140.18
244	342	1081.67
244	343	948.68
244	344	1581.14
244	345	2102.38
244	346	1077.03
244	347	1044.03
244	348	1019.8
244	349	1004.99
244	350	1000.0
244	351	1004.99
244	352	1019.8
244	353	1077.03
244	354	1118.03
244	355	1166.19
244	356	1220.66
244	357	1280.62
244	358	1345.36
244	359	1414.21
244	360	1486.61
244	361	1562.05
244	362	1720.47
244	363	1802.78
244	364	1886.8
244	365	1972.31
244	366	2059.13
244	367	2147.09
244	368	2236.07
244	369	2325.94
244	370	2416.61
244	371	2507.99
244	372	2600.0
244	373	2692.58
244	374	2785.68
244	375	2879.24
244	376	3030.26
244	377	3070.02
244	378	2108.66
244	379	2721.48
244	380	2804.72
244	381	1909.06
244	382	1974.97
244	383	2899.47
244	384	2951.49
244	385	1914.42
244	386	1287.98
244	387	1217.58
244	388	1647.7
244	389	1120.41
244	390	1535.22
244	391	1854.21
244	392	951.31
244	393	886.0
244	394	1442.67
244	395	1356.65
244	396	738.24
244	397	884.59
244	398	1226.42
244	399	641.4
244	400	917.88
244	401	750.0
244	402	874.64
244	403	353.55
244	404	1610.12
244	405	841.55
244	406	657.42
244	407	430.12
244	408	1494.82
244	409	1535.74
244	410	2239.87
244	411	2325.92
244	412	1609.11
244	413	1708.58
244	414	2356.21
244	415	553.26
244	416	2050.61
244	417	817.86
244	418	906.7
244	419	1654.36
244	420	2155.23
244	421	417.25
244	422	1734.01
244	423	2168.16
244	424	438.29
244	425	512.25
244	426	595.48
244	427	2624.29
244	428	948.1
244	429	1471.46
244	430	1390.14
244	431	1811.77
244	432	2405.2
244	433	942.02
244	434	1151.09
244	435	1343.5
244	436	2569.12
244	437	2418.68
244	438	2074.83
244	439	1777.89
244	440	674.24
244	441	1390.9
244	442	2282.54
245	1	1969.77
245	2	1931.32
245	3	1897.37
245	4	1868.15
245	5	1843.91
245	6	1824.83
245	7	1811.08
245	8	1802.78
245	9	1800.0
245	10	1802.78
245	11	1811.08
245	12	1824.83
245	13	1843.91
245	14	1868.15
245	15	1897.37
245	16	1931.32
245	17	1969.77
245	18	2012.46
245	19	2059.13
245	20	2109.5
245	21	2163.33
245	22	2220.36
245	23	2280.35
245	24	2343.07
245	25	2408.32
245	26	2475.88
245	27	2545.58
245	28	2617.25
245	29	2690.72
245	30	2765.86
245	31	2842.53
245	32	2920.62
245	33	3000.0
245	34	1878.83
245	35	1838.48
245	36	1802.78
245	37	1772.0
245	38	1746.42
245	39	1726.27
245	40	1711.72
245	41	1702.94
245	42	1700.0
245	43	1702.94
245	44	1711.72
245	45	1726.27
245	46	1746.42
245	47	1772.0
245	48	1802.78
245	49	1838.48
245	50	1878.83
245	51	1923.54
245	52	1972.31
245	53	2024.85
245	54	2080.87
245	55	2140.09
245	56	2202.27
245	57	2267.16
245	58	2334.52
245	59	2404.16
245	60	2475.88
245	61	2549.51
245	62	2624.88
245	63	2701.85
245	64	2780.29
245	65	2860.07
245	66	1788.85
245	67	1746.42
245	68	1708.8
245	69	1676.31
245	70	1649.24
245	71	1627.88
245	72	1612.45
245	73	1603.12
245	74	1600.0
245	75	1603.12
245	76	1612.45
245	77	1627.88
245	78	1649.24
245	79	1676.31
245	80	1708.8
245	81	1746.42
245	82	1788.85
245	83	1835.76
245	84	1886.8
245	85	1941.65
245	86	2000.0
245	87	2061.55
245	88	2126.03
245	89	2193.17
245	90	2262.74
245	91	2334.52
245	92	2408.32
245	93	2483.95
245	94	2561.25
245	95	2640.08
245	96	2720.29
245	97	2801.79
245	98	2884.44
245	99	1529.71
245	100	1626.54
245	101	2420.74
245	102	1612.45
245	103	1581.14
245	104	1431.78
245	105	1334.17
245	106	1360.15
245	107	1431.78
245	108	1581.14
245	109	1769.18
245	110	1984.94
245	111	2220.36
245	112	2469.82
245	113	2729.47
245	114	1500.0
245	115	1341.64
245	116	1211.98
245	117	1236.93
245	118	1341.64
245	119	1500.0
245	120	1697.06
245	121	1843.91
245	122	1920.94
245	123	2163.33
245	124	2418.68
245	125	2683.28
245	126	1421.27
245	127	1253.0
245	128	1140.18
245	129	1253.0
245	130	1421.27
245	131	1627.88
245	132	1860.11
245	133	2109.5
245	134	2370.65
245	135	2640.08
245	136	1345.36
245	137	1166.19
245	138	1004.99
245	139	1044.03
245	140	1088.14
245	141	1166.19
245	142	1345.36
245	143	1562.05
245	144	1720.47
245	145	1802.78
245	146	2059.13
245	147	2325.94
245	148	2600.0
245	149	1272.79
245	150	1081.67
245	151	1029.56
245	152	948.68
245	153	948.68
245	154	1081.67
245	155	1272.79
245	156	1500.0
245	157	1749.29
245	158	2012.46
245	159	2284.73
245	160	2563.2
245	161	1204.16
245	162	1000.0
245	163	854.4
245	164	943.4
245	165	1000.0
245	166	1204.16
245	167	1442.22
245	168	1700.0
245	169	1969.77
245	170	2247.22
245	171	2529.82
245	172	1140.18
245	173	921.95
245	174	860.23
245	175	703.49
245	176	761.58
245	177	921.95
245	178	1140.18
245	179	1220.66
245	180	1389.24
245	181	1655.29
245	182	1931.32
245	183	2213.59
245	184	2500.0
245	185	1081.67
245	186	848.53
245	187	657.95
245	188	670.82
245	189	848.53
245	190	1000.0
245	191	1081.67
245	192	1341.64
245	193	1431.78
245	194	1615.55
245	195	1727.54
245	196	1802.78
245	197	1897.37
245	198	2184.03
245	199	2473.86
245	200	583.1
245	201	781.02
245	202	860.23
245	203	1029.56
245	204	1300.0
245	205	1581.14
245	206	1676.31
245	207	1733.67
245	208	1868.15
245	209	2158.7
245	210	2451.53
245	211	412.31
245	212	412.31
245	213	500.0
245	214	721.11
245	215	984.89
245	216	1264.91
245	217	1552.42
245	218	1843.91
245	219	2137.76
245	220	2433.11
245	221	300.0
245	222	424.26
245	223	670.82
245	224	948.68
245	225	1236.93
245	226	2418.68
245	227	921.95
245	228	632.46
245	229	202.24
245	230	360.56
245	231	632.46
245	232	921.95
245	233	1216.55
245	234	905.54
245	235	608.28
245	236	1802.78
245	237	2322.15
245	238	900.0
245	239	830.0
245	240	600.0
245	241	400.0
245	242	300.0
245	243	200.0
245	244	100.0
245	246	100.0
245	247	200.0
245	248	300.0
245	249	400.0
245	250	500.0
245	251	600.0
245	252	700.0
245	253	800.0
245	254	900.0
245	255	1000.0
245	256	1100.0
245	257	1200.0
245	258	1300.0
245	259	1400.0
245	260	1500.0
245	261	1600.0
245	262	1700.0
245	263	1800.0
245	264	1900.0
245	265	2300.0
245	266	905.54
245	267	608.28
245	268	2002.5
245	269	921.95
245	270	757.87
245	271	632.46
245	272	2009.98
245	273	948.68
245	274	670.82
245	275	2220.36
245	276	984.89
245	277	721.11
245	278	984.89
245	279	1029.56
245	280	640.31
245	281	1000.0
245	282	921.95
245	283	721.11
245	284	670.82
245	285	632.46
245	286	608.28
245	287	600.0
245	288	608.28
245	289	632.46
245	290	670.82
245	291	721.11
245	292	781.02
245	293	848.53
245	294	921.95
245	295	1000.0
245	296	1081.67
245	297	1166.19
245	298	1253.0
245	299	1341.64
245	300	1431.78
245	301	1523.15
245	302	1615.55
245	303	1708.8
245	304	1802.78
245	305	1897.37
245	306	1992.49
245	307	2280.35
245	308	860.23
245	309	806.23
245	310	761.58
245	311	728.01
245	312	707.11
245	313	700.0
245	314	707.11
245	315	728.01
245	316	761.58
245	317	806.23
245	318	860.23
245	319	921.95
245	320	989.95
245	321	1063.01
245	322	1140.18
245	323	1220.66
245	324	1303.84
245	325	1476.48
245	326	1565.25
245	327	1655.29
245	328	1746.42
245	329	1838.48
245	330	1931.32
245	331	2024.85
245	332	2118.96
245	333	2213.59
245	334	2308.68
245	335	2404.16
245	336	2500.0
245	337	2596.15
245	338	2692.58
245	339	854.4
245	340	803.06
245	341	1204.16
245	342	1140.18
245	343	921.95
245	344	1500.0
245	345	2012.46
245	346	1118.03
245	347	1077.03
245	348	1044.03
245	349	1019.8
245	350	1004.99
245	351	1000.0
245	352	1004.99
245	353	1044.03
245	354	1077.03
245	355	1118.03
245	356	1166.19
245	357	1220.66
245	358	1280.62
245	359	1345.36
245	360	1414.21
245	361	1486.61
245	362	1640.12
245	363	1720.47
245	364	1802.78
245	365	1886.8
245	366	1972.31
245	367	2059.13
245	368	2147.09
245	369	2236.07
245	370	2325.94
245	371	2416.61
245	372	2507.99
245	373	2600.0
245	374	2692.58
245	375	2785.68
245	376	2951.69
245	377	2990.82
245	378	2041.19
245	379	2639.41
245	380	2721.48
245	381	1846.21
245	382	1909.06
245	383	2811.92
245	384	2863.47
245	385	1839.84
245	386	1336.0
245	387	1253.99
245	388	1577.62
245	389	1156.43
245	390	1463.86
245	391	1774.29
245	392	961.77
245	393	863.13
245	394	1362.09
245	395	1276.13
245	396	790.57
245	397	820.06
245	398	1142.85
245	399	698.14
245	400	1006.23
245	401	832.17
245	402	790.57
245	403	380.79
245	404	1512.12
245	405	936.06
245	406	748.47
245	407	514.78
245	408	1395.89
245	409	1437.53
245	410	2140.33
245	411	2226.67
245	412	1509.72
245	413	1609.11
245	414	2256.49
245	415	453.98
245	416	1950.64
245	417	720.35
245	418	807.53
245	419	1554.64
245	420	2055.48
245	421	352.28
245	422	1634.87
245	423	2069.03
245	424	402.62
245	425	438.63
245	426	665.28
245	427	2527.23
245	428	1012.37
245	429	1386.79
245	430	1312.44
245	431	1724.09
245	432	2311.93
245	433	963.02
245	434	1097.72
245	435	1274.75
245	436	2488.05
245	437	2319.48
245	438	1976.08
245	439	1723.63
245	440	736.61
245	441	1437.57
245	442	2332.38
246	1	2012.46
246	2	1969.77
246	3	1931.32
246	4	1897.37
246	5	1868.15
246	6	1843.91
246	7	1824.83
246	8	1811.08
246	9	1802.78
246	10	1800.0
246	11	1802.78
246	12	1811.08
246	13	1824.83
246	14	1843.91
246	15	1868.15
246	16	1897.37
246	17	1931.32
246	18	1969.77
246	19	2012.46
246	20	2059.13
246	21	2109.5
246	22	2163.33
246	23	2220.36
246	24	2280.35
246	25	2343.07
246	26	2408.32
246	27	2475.88
246	28	2545.58
246	29	2617.25
246	30	2690.72
246	31	2765.86
246	32	2842.53
246	33	2920.62
246	34	1923.54
246	35	1878.83
246	36	1838.48
246	37	1802.78
246	38	1772.0
246	39	1746.42
246	40	1726.27
246	41	1711.72
246	42	1702.94
246	43	1700.0
246	44	1702.94
246	45	1711.72
246	46	1726.27
246	47	1746.42
246	48	1772.0
246	49	1802.78
246	50	1838.48
246	51	1878.83
246	52	1923.54
246	53	1972.31
246	54	2024.85
246	55	2080.87
246	56	2140.09
246	57	2202.27
246	58	2267.16
246	59	2334.52
246	60	2404.16
246	61	2475.88
246	62	2549.51
246	63	2624.88
246	64	2701.85
246	65	2780.29
246	66	1835.76
246	67	1788.85
246	68	1746.42
246	69	1708.8
246	70	1676.31
