param n := 439;
param deposito := 439;
param numero_clusters := 88;
param factor := 1;

set Np[1]:= 429 431  ;
set Np[2]:= 439  ;
set Np[3]:= 26 27 28 29 30 31 63  ;
set Np[4]:= 389 390  ;
set Np[5]:= 248 249 252 254 255 256 257 258 314 315 316  ;
set Np[6]:= 83 84 85  ;
set Np[7]:= 432 433  ;
set Np[8]:= 385 386 387 388  ;
set Np[9]:= 342 343  ;
set Np[10]:= 95 96 97 98 99 100  ;
set Np[11]:= 1 2 3 4 5 6 7 8 46 49  ;
set Np[12]:= 190 223 224  ;
set Np[13]:= 189  ;
set Np[14]:= 434  ;
set Np[15]:= 403 408  ;
set Np[16]:= 291 292 293 359  ;
set Np[17]:= 406 407  ;
set Np[18]:= 402 404  ;
set Np[19]:= 419 420  ;
set Np[20]:= 77 78 86 87  ;
set Np[21]:= 149 186  ;
set Np[22]:= 285 286 287 340  ;
set Np[23]:= 110 111 112 147  ;
set Np[24]:= 415 416  ;
set Np[25]:= 384 393 394 395  ;
set Np[26]:= 304 305 325 326 327 328 329 330 331  ;
set Np[27]:= 154 155 156 157 158 159 177 178 179 180 181 182 195 196 197 198 199 200  ;
set Np[28]:= 20 21 22 24 65 66 67 68  ;
set Np[29]:= 337 338 339 360 361 362 363 370  ;
set Np[30]:= 163 164 165 166 167 168 169 170  ;
set Np[31]:= 412 413 422 423  ;
set Np[32]:= 15 16 17 33 34 35  ;
set Np[33]:= 230 281  ;
set Np[34]:= 435 436 437 438  ;
set Np[35]:= 103 113 114 143 152  ;
set Np[36]:= 226 227 228 229 283  ;
set Np[37]:= 376 377  ;
set Np[38]:= 79 80 81 82  ;
set Np[39]:= 216 217 218 219 220 237 238 239 240 241 265 266 267  ;
set Np[40]:= 374 375 381  ;
set Np[41]:= 311 312 313 320 321 322 323 324  ;
set Np[42]:= 288 289 290  ;
set Np[43]:= 73 74  ;
set Np[44]:= 171 172 173 174 175 176 201 202 203 204 205 206 207 208 210  ;
set Np[45]:= 32 59 60 61 62 75 76  ;
set Np[46]:= 18 19  ;
set Np[47]:= 145 148 185  ;
set Np[48]:= 277 278 279 294 295 296  ;
set Np[49]:= 418 428  ;
set Np[50]:= 409 410 411 424 425 426  ;
set Np[51]:= 187  ;
set Np[52]:= 282  ;
set Np[53]:= 268 269 270 271 272 301 302 303  ;
set Np[54]:= 124 125 126 127 134 135 136 137 138 160 161 162  ;
set Np[55]:= 231 232 280  ;
set Np[56]:= 367 368 369 378  ;
set Np[57]:= 400 401  ;
set Np[58]:= 23 25  ;
set Np[59]:= 150 151 153 183 184 191 192 193 194  ;
set Np[60]:= 108 109 144 146  ;
set Np[61]:= 297 298 299 300 332 333 334 335 336 364 365 366  ;
set Np[62]:= 92 93 94 102  ;
set Np[63]:= 350 351 352 353 354 355 356 357 358  ;
set Np[64]:= 211 212 213 214 215 242 243 244 245 246 247 259 260 261  ;
set Np[65]:= 48 50 51 52 53 54 55 56  ;
set Np[66]:= 391 392 399  ;
set Np[67]:= 69 70 71 72 88 89 90 91 104 105 106 107  ;
set Np[68]:= 371 372 373 382 383  ;
set Np[69]:= 9 10 11 12 13 14 36 37  ;
set Np[70]:= 101 115 116 117 118 119 120 121 122 123 139 140 141 142  ;
set Np[71]:= 57 58  ;
set Np[72]:= 405 417  ;
set Np[73]:= 284 344  ;
set Np[74]:= 128 129 130 131 132 133  ;
set Np[75]:= 317 318 319  ;
set Np[76]:= 262 263 264 306 307 308 309 310  ;
set Np[77]:= 427 430  ;
set Np[78]:= 345 346 347 348 349  ;
set Np[79]:= 221 222 233 234 235 236  ;
set Np[80]:= 188 225  ;
set Np[81]:= 396 397 398  ;
set Np[82]:= 414 421  ;
set Np[83]:= 273 274 275 276  ;
set Np[84]:= 341  ;
set Np[85]:= 379 380  ;
set Np[86]:= 38 39 40 41 42 43 44 45 47  ;
set Np[87]:= 209 250 251 253  ;
set Np[88]:= 64  ;


param c:=
249	205	632.95
249	206	676.85
249	207	697.32
249	208	693.27
249	209	375.0
249	210	246.22
249	211	318.2
249	212	416.08
249	213	525.59
249	214	640.8
249	215	759.11
249	216	910.01
249	217	1000.62
249	218	1122.78
249	219	1245.49
249	220	1368.62
249	221	1492.06
249	222	1789.2
249	223	2112.02
249	224	2341.21
249	225	6715.09
249	226	8531.19
249	227	8781.02
249	228	8775.32
249	229	8525.33
249	230	7175.04
249	231	6500.43
249	232	6250.45
249	233	1875.0
249	234	1775.0
249	235	1675.0
249	236	1575.0
249	237	1475.0
249	238	1375.0
249	239	1275.0
249	240	1175.0
249	241	1001.25
249	242	825.0
249	243	725.0
249	244	625.0
249	245	525.0
249	246	300.0
249	247	200.0
249	248	100.0
249	250	182.0
249	251	247.49
249	252	182.0
249	253	304.14
249	254	460.98
249	255	305.16
249	256	300.0
249	257	316.23
249	258	360.56
249	259	424.26
249	260	604.67
249	261	693.27
249	262	784.62
249	263	877.85
249	264	1059.48
249	265	1212.69
249	266	1309.82
249	267	1407.35
249	268	1505.2
249	269	1603.32
249	270	1701.65
249	271	1800.17
249	272	1898.85
249	273	2305.7
249	274	2404.42
249	275	2503.25
249	276	2602.16
249	277	2701.16
249	278	2800.22
249	279	2899.35
249	280	6258.44
249	281	7501.5
249	282	7901.42
249	283	8902.84
249	284	8921.92
249	285	6264.43
249	286	6093.54
249	287	6104.56
249	288	5607.19
249	289	5458.08
249	290	5160.0
249	291	5011.05
249	292	4713.35
249	293	4564.61
249	294	2953.18
249	295	2855.91
249	296	2758.85
249	297	2662.0
249	298	2565.39
249	299	2469.06
249	300	2373.03
249	301	1971.2
249	302	1842.04
249	303	1875.67
249	304	1782.73
249	305	1565.65
249	306	1448.49
249	307	1218.86
249	308	1107.36
249	309	999.06
249	310	895.13
249	311	866.39
249	312	707.99
249	313	630.97
249	314	515.39
249	315	527.38
249	316	480.88
249	317	977.88
249	318	926.35
249	319	995.3
249	320	989.0
249	321	1039.83
249	322	1020.11
249	323	1175.27
249	324	1256.23
249	325	1343.97
249	326	1437.23
249	327	1636.5
249	328	1741.05
249	329	1891.59
249	330	1934.72
249	331	1979.43
249	332	2113.2
249	333	2437.47
249	334	2531.06
249	335	2625.12
249	336	2719.6
249	337	2814.47
249	338	2909.68
249	339	3005.2
249	340	6304.21
249	341	7697.08
249	342	8194.21
249	343	8326.54
249	344	8724.18
249	345	5785.43
249	346	5687.38
249	347	5663.98
249	348	5589.39
249	349	5516.4
249	350	5344.74
249	351	5247.02
249	352	5221.65
249	353	5149.39
249	354	5074.51
249	355	4905.74
249	356	4808.46
249	357	4780.76
249	358	4711.29
249	359	4634.18
249	360	3105.84
249	361	3013.51
249	362	2921.69
249	363	2830.42
249	364	2739.75
249	365	2649.76
249	366	2560.52
249	367	2642.21
249	368	2769.7
249	369	2875.11
249	370	3322.84
249	371	7986.32
249	372	7925.0
249	373	7847.61
249	374	7361.05
249	375	7343.41
249	376	5934.01
249	377	5694.3
249	378	2920.72
249	379	5858.75
249	380	6092.0
249	381	7452.01
249	382	7933.0
249	383	8047.13
249	384	8108.06
249	385	3237.38
249	386	3325.09
249	387	3224.32
249	388	3285.0
249	389	6049.23
249	390	6230.02
249	391	7527.28
249	392	7616.63
249	393	8087.84
249	394	8095.68
249	395	8182.49
249	396	8342.74
249	397	8272.32
249	398	8154.94
249	399	7687.86
249	400	3654.62
249	401	3467.44
249	402	3226.55
249	403	9723.2
249	404	3426.46
249	405	3801.32
249	406	7991.28
249	407	8342.7
249	408	9871.2
249	409	9930.29
249	410	9796.05
249	411	9732.68
249	412	9346.79
249	413	9280.36
249	414	6830.31
249	415	4791.27
249	416	4682.55
249	417	4001.25
249	418	4376.14
249	419	6764.06
249	420	6876.77
249	421	6922.47
249	422	9485.38
249	423	9415.15
249	424	9928.37
249	425	9861.29
249	426	10097.06
249	427	9892.55
249	428	4576.09
249	429	4976.0
249	430	9966.19
249	431	5175.97
249	432	10345.44
249	433	10263.92
249	434	11870.05
249	435	11397.07
249	436	11512.09
249	437	11627.69
249	438	11743.85
249	439	11296.6
250	1	7225.17
250	2	7015.21
250	3	7063.86
250	4	7010.04
250	5	6851.37
250	6	6783.99
250	7	6699.44
250	8	6615.32
250	9	6531.65
250	10	6399.85
250	11	6344.93
250	12	6261.24
250	13	6257.05
250	14	6155.59
250	15	6055.01
250	16	5955.35
250	17	5815.17
250	18	3252.02
250	19	3384.62
250	20	3584.69
250	21	3758.99
250	22	3674.66
250	23	3845.86
250	24	3726.01
250	25	4065.79
250	26	4300.07
250	27	4368.14
250	28	4510.61
250	29	4454.91
250	30	4792.25
250	31	4744.08
250	32	5220.75
250	33	5696.16
250	34	5720.69
250	35	5824.36
250	36	5928.85
250	37	6034.12
250	38	6161.63
250	39	6291.71
250	40	6371.22
250	41	6456.97
250	42	6422.66
250	43	6543.13
250	44	6554.44
250	45	6629.67
250	46	6750.65
250	47	6697.62
250	48	6786.61
250	49	6811.8
250	50	6875.91
250	51	6965.5
250	52	7033.0
250	53	6838.36
250	54	6747.08
250	55	6656.06
250	56	6565.3
250	57	5808.29
250	58	5548.09
250	59	5209.91
250	60	5125.24
250	61	5041.14
250	62	4975.57
250	63	4316.97
250	64	3963.74
250	65	3522.78
250	66	3482.1
250	67	3417.33
250	68	3203.22
250	69	3031.6
250	70	2996.35
250	71	3070.02
250	72	3201.56
250	73	4097.33
250	74	3970.91
250	75	4854.89
250	76	4939.64
250	77	5094.73
250	78	5269.37
250	79	5925.84
250	80	6060.99
250	81	6196.82
250	82	6333.29
250	83	8750.0
250	84	8966.22
250	85	9182.86
250	86	5176.51
250	87	4998.62
250	88	3066.86
250	89	3002.6
250	90	2940.34
250	91	2880.21
250	92	2542.76
250	93	2482.44
250	94	2427.06
250	95	2335.19
250	96	2304.89
250	97	2214.16
250	98	2157.83
250	99	1912.13
250	100	2238.44
250	101	2051.98
250	102	2544.72
250	103	2340.01
250	104	2643.98
250	105	2709.36
250	106	2776.8
250	107	2846.16
250	108	3076.63
250	109	3175.1
250	110	3388.31
250	111	3300.09
250	112	3212.57
250	113	2333.45
250	114	2283.77
250	115	2205.82
250	116	2077.41
250	117	2136.0
250	118	2015.1
250	119	1955.92
250	120	2071.38
250	121	1900.16
250	122	1856.07
250	123	1858.26
250	124	1708.8
250	125	1820.03
250	126	1676.31
250	127	1649.24
250	128	1817.28
250	129	1627.88
250	130	1704.59
250	131	1700.0
250	132	1704.59
250	133	1718.28
250	134	1334.17
250	135	1360.15
250	136	1392.84
250	137	1431.78
250	138	1511.62
250	139	1655.48
250	140	1719.19
250	141	1786.23
250	142	1856.24
250	143	2070.02
250	144	2843.52
250	145	2795.64
250	146	2949.79
250	147	2930.98
250	148	2884.55
250	149	8294.95
250	150	2019.44
250	151	1941.65
250	152	1940.52
250	153	1810.56
250	154	1650.76
250	155	1565.65
250	156	1520.69
250	157	1361.3
250	158	1350.93
250	159	1195.04
250	160	1173.94
250	161	1030.78
250	162	1133.85
250	163	1206.49
250	164	1200.0
250	165	1206.49
250	166	1054.75
250	167	1225.77
250	168	886.71
250	169	951.97
250	170	855.13
250	171	657.65
250	172	675.46
250	173	785.02
250	174	686.48
250	175	850.0
250	176	835.54
250	177	1043.13
250	178	1070.05
250	179	1230.09
250	180	1277.69
250	181	1423.46
250	182	1544.34
250	183	1611.87
250	184	1843.4
250	185	2539.81
250	186	8515.06
250	187	7249.87
250	188	6778.87
250	189	6380.68
250	190	2196.59
250	191	1879.66
250	192	1708.8
250	193	1590.01
250	194	1470.54
250	195	1352.08
250	196	1234.91
250	197	1119.43
250	198	965.66
250	199	896.17
250	200	790.57
250	201	691.47
250	202	602.08
250	203	527.38
250	204	660.02
250	205	474.34
250	206	500.0
250	207	515.39
250	208	514.78
250	209	254.95
250	210	158.11
250	211	279.51
250	212	403.11
250	213	527.38
250	214	651.92
250	215	776.61
250	216	912.41
250	217	1026.22
250	218	1151.09
250	219	1275.98
250	220	1400.89
250	221	1525.82
250	222	1825.68
250	223	2150.58
250	224	2377.1
250	225	6755.6
250	226	8576.31
250	227	8826.27
250	228	8828.54
250	229	8578.64
250	230	7226.56
250	231	6550.76
250	232	6300.79
250	233	1932.94
250	234	1833.37
250	235	1733.85
250	236	1634.4
250	237	1535.01
250	238	1435.71
250	239	1336.51
250	240	1237.44
250	241	1057.41
250	242	892.33
250	243	794.51
250	244	697.32
250	245	601.04
250	246	391.31
250	247	305.16
250	248	230.49
250	249	182.0
250	251	125.0
250	252	257.39
250	253	279.51
250	254	581.49
250	255	443.0
250	256	477.62
250	257	498.12
250	258	536.77
250	259	590.02
250	260	745.82
250	261	825.38
250	262	908.98
250	263	995.62
250	264	1173.94
250	265	1313.87
250	266	1407.57
250	267	1502.08
250	268	1597.26
250	269	1693.0
250	270	1789.2
250	271	1885.8
250	272	1982.74
250	273	2389.17
250	274	2486.59
250	275	2584.21
250	276	2682.0
250	277	2779.95
250	278	2878.04
250	279	2976.26
250	280	6319.81
250	281	7556.99
250	282	7956.64
250	283	8958.93
250	284	8985.68
250	285	6328.51
250	286	6159.39
250	287	6173.84
250	288	5678.14
250	289	5529.58
250	290	5232.71
250	291	5084.41
250	292	4788.14
250	293	4640.18
250	294	3046.0
250	295	2950.11
250	296	2854.49
250	297	2759.19
250	298	2664.23
250	299	2569.65
250	300	2475.5
250	301	2071.83
250	302	1950.0
250	303	1990.6
250	304	1900.66
250	305	1677.98
250	306	1565.25
250	307	1346.29
250	308	1241.22
250	309	1140.18
250	310	1044.33
250	311	1030.78
250	312	875.0
250	313	806.23
250	314	696.42
250	315	707.11
250	316	650.48
250	317	1150.27
250	318	1104.54
250	319	1176.86
250	320	1170.47
250	321	1218.86
250	322	1192.69
250	323	1345.59
250	324	1421.27
250	325	1503.54
250	326	1591.38
250	327	1780.45
250	328	1880.33
250	329	2024.85
250	330	2059.13
250	331	2109.5
250	332	2238.86
250	333	2551.1
250	334	2642.56
250	335	2734.62
250	336	2827.21
250	337	2920.3
250	338	3013.82
250	339	3107.75
250	340	6378.87
250	341	7767.92
250	342	8263.81
250	343	8397.36
250	344	8794.07
250	345	5870.74
250	346	5773.27
250	347	5746.41
250	348	5675.88
250	349	5599.67
250	350	5432.83
250	351	5335.79
250	352	5306.72
250	353	5238.86
250	354	5160.55
250	355	4997.06
250	356	4900.57
250	357	4868.91
250	358	4804.23
250	359	4723.48
250	360	3221.51
250	361	3130.99
250	362	3041.07
250	363	2951.8
250	364	2863.24
250	365	2775.45
250	366	2688.52
250	367	2781.3
250	368	2905.28
250	369	3005.52
250	370	3443.56
250	371	8076.55
250	372	8016.55
250	373	7936.98
250	374	7452.89
250	375	7438.08
250	376	6032.67
250	377	5794.88
250	378	3065.33
250	379	5971.23
250	380	6202.27
250	381	7550.87
250	382	8029.05
250	383	8142.06
250	384	8207.09
250	385	3394.3
250	386	3487.93
250	387	3389.78
250	388	3455.52
250	389	6171.71
250	390	6350.59
250	391	7634.01
250	392	7725.28
250	393	8193.29
250	394	8198.67
250	395	8285.91
250	396	8454.03
250	397	8380.37
250	398	8263.78
250	399	7800.0
250	400	3829.25
250	401	3640.23
250	402	3403.31
250	403	9832.73
250	404	3603.12
250	405	3977.83
250	406	8121.35
250	407	8469.73
250	408	9986.12
250	409	10047.14
250	410	9917.19
250	411	9851.94
250	412	9471.04
250	413	9402.69
250	414	6977.19
250	415	4964.69
250	416	4857.79
250	417	4177.69
250	418	4552.47
250	419	6918.5
250	420	7029.8
250	421	7071.16
250	422	9613.3
250	423	9541.26
250	424	10053.14
250	425	9984.27
250	426	10218.86
250	427	10022.01
250	428	4752.37
250	429	5152.18
250	430	10097.31
250	431	5352.1
250	432	10483.92
250	433	10400.96
250	434	11970.07
250	435	11475.63
250	436	11591.81
250	437	11708.54
250	438	11825.82
250	439	11363.54
251	1	7333.57
251	2	7125.04
251	3	7172.95
251	4	7117.32
251	5	6958.85
251	6	6890.26
251	7	6805.19
251	8	6720.54
251	9	6636.31
251	10	6504.23
251	11	6450.19
251	12	6365.92
251	13	6359.34
251	14	6257.05
251	15	6155.59
251	16	6055.01
251	17	5915.08
251	18	3288.81
251	19	3434.57
251	20	3635.33
251	21	3820.42
251	22	3739.15
251	23	3911.52
251	24	3792.92
251	25	4140.05
251	26	4385.34
251	27	4454.91
251	28	4596.74
251	29	4543.47
251	30	4883.65
251	31	4837.68
251	32	5317.72
251	33	5798.11
251	34	5824.36
251	35	5928.85
251	36	6034.12
251	37	6140.13
251	38	6269.97
251	39	6400.78
251	40	6478.47
251	41	6564.73
251	42	6532.42
251	43	6651.36
251	44	6664.83
251	45	6738.37
251	46	6859.71
251	47	6808.91
251	48	6898.28
251	49	6922.16
251	50	6987.94
251	51	7077.87
251	52	7144.32
251	53	6952.79
251	54	6861.21
251	55	6769.88
251	56	6678.79
251	57	5917.82
251	58	5656.03
251	59	5316.48
251	60	5231.16
251	61	5146.36
251	62	5077.22
251	63	4409.72
251	64	4049.15
251	65	3595.22
251	66	3550.09
251	67	3482.1
251	68	3267.45
251	69	3099.4
251	70	3070.02
251	71	3146.92
251	72	3281.1
251	73	4193.45
251	74	4070.01
251	75	4960.91
251	76	5046.35
251	77	5203.66
251	78	5379.42
251	79	6038.42
251	80	6174.14
251	81	6310.51
251	82	6447.48
251	83	8870.07
251	84	9086.53
251	85	9303.39
251	86	5288.49
251	87	5109.61
251	88	3149.8
251	89	3083.22
251	90	3018.48
251	91	2955.71
251	92	2607.68
251	93	2542.76
251	94	2482.44
251	95	2371.71
251	96	2335.19
251	97	2231.73
251	98	2183.03
251	99	1940.52
251	100	2284.73
251	101	2102.38
251	102	2615.58
251	103	2416.87
251	104	2726.03
251	105	2793.97
251	106	2863.78
251	107	2935.34
251	108	3175.1
251	109	3275.38
251	110	3499.46
251	111	3410.46
251	112	3322.09
251	113	2423.45
251	114	2369.07
251	115	2280.35
251	116	2159.28
251	117	2205.82
251	118	2093.44
251	119	2030.39
251	120	2136.0
251	121	1970.41
251	122	1916.54
251	123	1903.94
251	124	1756.59
251	125	1858.26
251	126	1717.74
251	127	1683.93
251	128	1838.65
251	129	1655.48
251	130	1718.28
251	131	1704.59
251	132	1700.0
251	133	1704.59
251	134	1367.71
251	135	1402.01
251	136	1442.44
251	137	1488.5
251	138	1585.28
251	139	1735.66
251	140	1803.47
251	141	1874.17
251	142	1947.43
251	143	2170.97
251	144	2949.79
251	145	2906.89
251	146	3057.47
251	147	3041.38
251	148	2996.66
251	149	8418.91
251	150	2127.2
251	151	2045.88
251	152	2040.22
251	153	1913.77
251	154	1754.46
251	155	1665.27
251	156	1613.42
251	157	1453.44
251	158	1432.87
251	159	1274.75
251	160	1234.91
251	161	1085.41
251	162	1170.47
251	163	1225.77
251	164	1206.49
251	165	1200.0
251	166	1050.3
251	167	1206.49
251	168	848.9
251	169	930.39
251	170	831.04
251	171	650.48
251	172	691.47
251	173	814.32
251	174	719.81
251	175	915.49
251	176	919.24
251	177	1133.58
251	178	1171.8
251	179	1331.35
251	180	1386.77
251	181	1532.36
251	182	1654.73
251	183	1726.99
251	184	1960.87
251	185	2657.07
251	186	8639.48
251	187	7374.45
251	188	6903.35
251	189	6505.09
251	190	2319.08
251	191	2001.25
251	192	1826.37
251	193	1710.26
251	194	1590.01
251	195	1470.54
251	196	1352.08
251	197	1234.91
251	198	1083.11
251	199	1006.23
251	200	896.17
251	201	790.57
251	202	691.47
251	203	602.08
251	204	721.11
251	205	527.38
251	206	515.39
251	207	500.0
251	208	467.04
251	209	134.63
251	210	279.51
251	211	403.11
251	212	527.38
251	213	651.92
251	214	776.61
251	215	901.39
251	216	1035.92
251	217	1151.09
251	218	1275.98
251	219	1400.89
251	220	1525.82
251	221	1650.76
251	222	1950.64
251	223	2275.55
251	224	2502.0
251	225	6880.5
251	226	8701.29
251	227	8951.26
251	228	8953.49
251	229	8703.59
251	230	7351.53
251	231	6675.75
251	232	6425.78
251	233	2057.46
251	234	1957.84
251	235	1858.26
251	236	1758.73
251	237	1659.25
251	238	1559.85
251	239	1460.52
251	240	1361.3
251	241	1181.63
251	242	1015.2
251	243	916.86
251	244	818.92
251	245	721.54
251	246	506.21
251	247	413.82
251	248	325.96
251	249	247.49
251	250	125.0
251	252	225.0
251	253	176.78
251	254	539.68
251	255	425.0
251	256	506.21
251	257	548.86
251	258	605.19
251	259	671.75
251	260	845.95
251	261	930.39
251	262	1017.66
251	263	1107.08
251	264	1286.95
251	265	1431.13
251	266	1525.82
251	267	1621.15
251	268	1717.01
251	269	1813.32
251	270	1910.01
251	271	2007.02
251	272	2104.31
251	273	2510.98
251	274	2608.64
251	275	2706.47
251	276	2804.46
251	277	2902.59
251	278	3000.83
251	279	3099.19
251	280	6444.43
251	281	7681.88
251	282	8081.54
251	283	9083.81
251	284	9110.19
251	285	6452.95
251	286	6283.71
251	287	6297.87
251	288	5801.99
251	289	5653.37
251	290	5356.36
251	291	5207.99
251	292	4911.53
251	293	4763.47
251	294	3166.23
251	295	3070.02
251	296	2974.05
251	297	2878.37
251	298	2782.98
251	299	2687.94
251	300	2593.26
251	301	2189.89
251	302	2065.94
251	303	2104.31
251	304	2013.24
251	305	1792.34
251	306	1677.98
251	307	1454.52
251	308	1346.29
251	309	1241.22
251	310	1140.18
251	311	1113.83
251	312	955.25
251	313	875.0
251	314	750.42
251	315	735.27
251	316	657.65
251	317	1154.34
251	318	1122.78
251	319	1209.6
251	320	1218.86
251	321	1277.69
251	322	1265.16
251	323	1421.27
251	324	1503.54
251	325	1591.38
251	326	1683.93
251	327	1880.33
251	328	1983.05
251	329	2130.87
251	330	2169.25
251	331	2217.12
251	332	2348.54
251	333	2665.52
251	334	2757.72
251	335	2850.44
251	336	2943.64
251	337	3037.27
251	338	3131.29
251	339	3225.68
251	340	6502.36
251	341	7891.85
251	342	8387.86
251	343	8521.3
251	344	8918.1
251	345	5992.7
251	346	5895.13
251	347	5868.83
251	348	5797.63
251	349	5721.94
251	350	5554.28
251	351	5457.11
251	352	5428.69
251	353	5360.04
251	354	5282.34
251	355	5117.86
251	356	5021.21
251	357	4990.3
251	358	4924.68
251	359	4844.65
251	360	3335.42
251	361	3244.23
251	362	3153.57
251	363	3063.49
251	364	2974.05
251	365	2885.31
251	366	2797.32
251	367	2884.44
251	368	3010.4
251	369	3113.28
251	370	3555.63
251	371	8197.71
251	372	8137.45
251	373	8058.3
251	374	7573.72
251	375	7558.31
251	376	6151.93
251	377	5913.65
251	378	3165.14
251	379	6086.56
251	380	6318.33
251	381	7670.15
251	382	8149.0
251	383	8262.26
251	384	8326.35
251	385	3484.7
251	386	3572.46
251	387	3471.31
251	388	3530.23
251	389	6283.36
251	390	6463.02
251	391	7751.21
251	392	7841.91
251	393	8310.87
251	394	8316.93
251	395	8404.05
251	396	8569.86
251	397	8497.21
251	398	8380.37
251	399	7915.53
251	400	3896.79
251	401	3711.22
251	402	3411.1
251	403	9949.15
251	404	3610.49
251	405	3984.5
251	406	8229.71
251	407	8579.52
251	408	10100.77
251	409	10161.11
251	410	10029.52
251	411	9965.0
251	412	9582.08
251	413	9514.53
251	414	7075.71
251	415	5034.38
251	416	4923.92
251	417	4184.05
251	418	4558.3
251	419	7011.15
251	420	7123.64
251	421	7168.38
251	422	9722.72
251	423	9651.49
251	424	10163.97
251	425	10095.85
251	426	10330.93
251	427	10130.71
251	428	4757.95
251	429	5157.34
251	430	10205.21
251	431	5357.06
251	432	10587.88
251	433	10505.74
251	434	12089.17
251	435	11598.73
251	436	11714.76
251	437	11831.34
251	438	11948.46
251	439	11487.85
252	1	7447.36
252	2	7234.34
252	3	7284.62
252	4	7234.51
252	5	7075.49
252	6	7010.44
252	7	6926.85
252	8	6843.7
252	9	6761.01
252	10	6629.72
252	11	6573.29
252	12	6490.62
252	13	6490.23
252	14	6390.03
252	15	6290.72
252	16	6192.33
252	17	6051.86
252	18	3503.3
252	19	3640.48
252	20	3840.74
252	21	4016.37
252	22	3932.0
252	23	4103.12
252	24	3983.17
252	25	4321.53
252	26	4550.89
252	27	4617.97
252	28	4760.84
252	29	4703.46
252	30	5038.41
252	31	4988.24
252	32	5461.23
252	33	5930.01
252	34	5951.89
252	35	6054.18
252	36	6157.31
252	37	6261.24
252	38	6384.21
252	39	6512.73
252	40	6595.93
252	41	6680.66
252	42	6642.15
252	43	6765.81
252	44	6772.42
252	45	6851.37
252	46	6971.55
252	47	6913.44
252	48	7001.47
252	49	7029.8
252	50	7089.83
252	51	7178.48
252	52	7248.66
252	53	7045.61
252	54	6955.26
252	55	6865.17
252	56	6775.37
252	57	6028.47
252	58	5771.7
252	59	5436.28
252	60	5352.86
252	61	5270.02
252	62	5210.09
252	63	4562.07
252	64	4214.56
252	65	3779.05
252	66	3739.15
252	67	3674.66
252	68	3460.58
252	69	3288.71
252	70	3252.4
252	71	3325.09
252	72	3455.61
252	73	4339.14
252	74	4209.29
252	75	5082.45
252	76	5165.87
252	77	5316.48
252	78	5488.62
252	79	6138.66
252	80	6272.21
252	81	6406.49
252	82	6541.45
252	83	8934.83
252	84	9149.76
252	85	9365.16
252	86	5391.2
252	87	5215.84
252	88	3319.36
252	89	3256.24
252	90	3195.02
252	91	3135.78
252	92	2800.11
252	93	2739.75
252	94	2683.86
252	95	2586.14
252	96	2552.69
252	97	2453.82
252	98	2402.6
252	99	2158.7
252	100	2493.12
252	101	2307.73
252	102	2801.45
252	103	2595.31
252	104	2897.09
252	105	2961.1
252	106	3027.07
252	107	3094.85
252	108	3316.34
252	109	3412.48
252	110	3606.33
252	111	3520.03
252	112	3434.48
252	113	2581.91
252	114	2535.37
252	115	2461.83
252	116	2330.91
252	117	2392.96
252	118	2270.05
252	119	2212.04
252	120	2328.76
252	121	2157.11
252	122	2113.35
252	123	2112.61
252	124	1963.73
252	125	2071.53
252	126	1929.05
252	127	1899.01
252	128	2059.43
252	129	1873.83
252	130	1941.17
252	131	1929.05
252	132	1925.0
252	133	1929.05
252	134	1583.11
252	135	1612.84
252	136	1648.1
252	137	1688.56
252	138	1768.12
252	139	1910.01
252	140	1971.83
252	141	2036.69
252	142	2104.31
252	143	2307.87
252	144	3072.15
252	145	3014.24
252	146	3175.69
252	147	3151.29
252	148	3100.91
252	149	8450.59
252	150	2246.8
252	151	2175.14
252	152	2180.17
252	153	2045.88
252	154	1885.8
252	155	1806.24
252	156	1768.12
252	157	1609.54
252	158	1605.07
252	159	1450.22
252	160	1431.13
252	161	1286.95
252	162	1384.06
252	163	1446.76
252	164	1430.47
252	165	1425.0
252	166	1275.25
252	167	1430.47
252	168	1068.88
252	169	1154.34
252	170	1054.75
252	171	875.36
252	172	912.41
252	173	1030.78
252	174	934.08
252	175	1107.36
252	176	1090.01
252	177	1293.49
252	178	1310.06
252	179	1469.91
252	180	1505.41
252	181	1650.76
252	182	1768.12
252	183	1823.63
252	184	2046.49
252	185	2741.46
252	186	8663.86
252	187	7396.16
252	188	6927.35
252	189	6530.55
252	190	2373.03
252	191	2063.52
252	192	1912.13
252	193	1782.73
252	194	1667.71
252	195	1554.23
252	196	1442.65
252	197	1333.46
252	198	1175.27
252	199	1125.0
252	200	1027.74
252	201	937.08
252	202	855.13
252	203	784.62
252	204	916.86
252	205	728.87
252	206	735.7
252	207	725.0
252	208	686.48
252	209	302.08
252	210	388.91
252	211	485.41
252	212	592.66
252	213	705.78
252	214	822.34
252	215	941.08
252	216	1091.44
252	217	1182.42
252	218	1304.32
252	219	1426.75
252	220	1549.6
252	221	1672.76
252	222	1969.3
252	223	2291.56
252	224	2521.04
252	225	6893.16
252	226	8708.08
252	227	8957.85
252	228	8950.03
252	229	8700.04
252	230	7350.38
252	231	6676.17
252	232	6426.22
252	233	2050.61
252	234	1950.64
252	235	1850.68
252	236	1750.71
252	237	1650.76
252	238	1550.81
252	239	1450.86
252	240	1350.93
252	241	1179.25
252	242	1001.25
252	243	901.39
252	244	801.56
