param n := 431;
param deposito := 1;
param numero_clusters := 87;
param factor := 1;

set Np[1]:= 411 412  ;
set Np[2]:= 1  ;
set Np[3]:= 310 311 315 317 318 319 320  ;
set Np[4]:= 431  ;
set Np[5]:= 245  ;
set Np[6]:= 427  ;
set Np[7]:= 402  ;
set Np[8]:= 203 204  ;
set Np[9]:= 348 349 350 351 353  ;
set Np[10]:= 269 270 271  ;
set Np[11]:= 381 382 383 384  ;
set Np[12]:= 76  ;
set Np[13]:= 419 421  ;
set Np[14]:= 25 143 144 145 146 147 148 149 150 151 152 153 154 155 187 188 190 192  ;
set Np[15]:= 407  ;
set Np[16]:= 333 334 335 336 337 338 339  ;
set Np[17]:= 405  ;
set Np[18]:= 233 234  ;
set Np[19]:= 293 294 295  ;
set Np[20]:= 428  ;
set Np[21]:= 244  ;
set Np[22]:= 424  ;
set Np[23]:= 63 64 65 66 67 68 73  ;
set Np[24]:= 415 416 417 418  ;
set Np[25]:= 358 361 362  ;
set Np[26]:= 426  ;
set Np[27]:= 390 391 392 393 394 395 396  ;
set Np[28]:= 414  ;
set Np[29]:= 430  ;
set Np[30]:= 219 220 221 222 223 224  ;
set Np[31]:= 367 401  ;
set Np[32]:= 341 342 344  ;
set Np[33]:= 2 3 4 5 6 7 8 13 14 16  ;
set Np[34]:= 246  ;
set Np[35]:= 359 360  ;
set Np[36]:= 231  ;
set Np[37]:= 321 322 323 324 325  ;
set Np[38]:= 82 88 91 98 156 157 158 159 160 161 162 164 165 166 206 207 208 209 210  ;
set Np[39]:= 326 327 368  ;
set Np[40]:= 75  ;
set Np[41]:= 369 370 371 372 373  ;
set Np[42]:= 202 255 256 257 259 260 261 262 263 264 265 266 267 268  ;
set Np[43]:= 241 242 243  ;
set Np[44]:= 26 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 69 70 71 72 103  ;
set Np[45]:= 429  ;
set Np[46]:= 276 277  ;
set Np[47]:= 236  ;
set Np[48]:= 216 217 228 229  ;
set Np[49]:= 249 250 251  ;
set Np[50]:= 425  ;
set Np[51]:= 422  ;
set Np[52]:= 272 273 274 275  ;
set Np[53]:= 296 298 299 300 301 306 307 308 309  ;
set Np[54]:= 278 279 280 281 282 283 284 289 290 291 292  ;
set Np[55]:= 423  ;
set Np[56]:= 420  ;
set Np[57]:= 330 331 332 340  ;
set Np[58]:= 354 355 356  ;
set Np[59]:= 408  ;
set Np[60]:= 352 357  ;
set Np[61]:= 77 78 79  ;
set Np[62]:= 413  ;
set Np[63]:= 172 173 174 176 177 178 179 180 181 182 183 189 193 194 195 196 211 212 213  ;
set Np[64]:= 409 410  ;
set Np[65]:= 230  ;
set Np[66]:= 387 388 389 397 398 399 400  ;
set Np[67]:= 363 364  ;
set Np[68]:= 225 226 227 258 285 286 287 288  ;
set Np[69]:= 205 214 215 218  ;
set Np[70]:= 403  ;
set Np[71]:= 365 366 374  ;
set Np[72]:= 248 252 385 386  ;
set Np[73]:= 375 376 377 378 379 380  ;
set Np[74]:= 247  ;
set Np[75]:= 302 303 304 305 314  ;
set Np[76]:= 191 197 198 199 200 201 253 254  ;
set Np[77]:= 240  ;
set Np[78]:= 38 39 95 96 97 99 100 101 102 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 163 167 168 169 170 171 175 184 185 186  ;
set Np[79]:= 237 238 239 297  ;
set Np[80]:= 312 313 316 328 329  ;
set Np[81]:= 9 10 11 12 15 17 18 19 20 21 22 23 24 27 28 29  ;
set Np[82]:= 343 345 346 347  ;
set Np[83]:= 80 81 83 84 85 86 87 89 90 92 93 94  ;
set Np[84]:= 404  ;
set Np[85]:= 74  ;
set Np[86]:= 232 235  ;
set Np[87]:= 406  ;


param c:=
263	65	45.42
263	66	45.02
263	67	45.9
263	68	51.4
263	69	48.06
263	70	48.48
263	71	46.77
263	72	46.74
263	73	48.5
263	74	65.39
263	75	92.88
263	76	113.16
263	77	39.23
263	78	39.76
263	79	33.53
263	80	30.76
263	81	30.39
263	82	29.2
263	83	39.62
263	84	41.05
263	85	39.79
263	86	36.76
263	87	34.46
263	88	32.0
263	89	32.49
263	90	31.63
263	91	30.06
263	92	34.61
263	93	33.98
263	94	32.5
263	95	34.01
263	96	33.29
263	97	33.44
263	98	31.81
263	99	34.11
263	100	32.77
263	101	31.1
263	102	29.79
263	103	34.68
263	104	33.8
263	105	34.26
263	106	34.64
263	107	34.07
263	108	34.27
263	109	34.16
263	110	34.19
263	111	34.05
263	112	32.3
263	113	30.53
263	114	30.48
263	115	29.92
263	116	29.23
263	117	28.84
263	118	33.56
263	119	32.45
263	120	32.01
263	121	31.15
263	122	29.78
263	123	32.06
263	124	31.03
263	125	28.79
263	126	28.9
263	127	32.71
263	128	32.52
263	129	31.82
263	130	32.06
263	131	31.15
263	132	28.53
263	133	27.16
263	134	26.56
263	135	24.88
263	136	25.03
263	137	31.08
263	138	29.59
263	139	27.88
263	140	26.79
263	141	25.74
263	142	29.7
263	143	27.29
263	144	27.01
263	145	26.01
263	146	27.81
263	147	25.27
263	148	23.16
263	149	22.31
263	150	21.14
263	151	20.27
263	152	21.4
263	153	21.5
263	154	23.46
263	155	21.98
263	156	29.59
263	157	27.46
263	158	26.87
263	159	27.28
263	160	24.79
263	161	24.2
263	162	23.73
263	163	26.14
263	164	24.07
263	165	23.57
263	166	22.58
263	167	28.06
263	168	27.59
263	169	24.22
263	170	25.35
263	171	24.16
263	172	21.33
263	173	22.12
263	174	20.39
263	175	22.1
263	176	20.59
263	177	19.34
263	178	18.38
263	179	16.38
263	180	17.16
263	181	16.22
263	182	14.92
263	183	13.32
263	184	25.31
263	185	24.93
263	186	23.93
263	187	22.28
263	188	20.64
263	189	19.43
263	190	20.26
263	191	17.07
263	192	18.46
263	193	15.87
263	194	14.66
263	195	13.08
263	196	12.66
263	197	17.69
263	198	15.35
263	199	15.52
263	200	13.45
263	201	11.25
263	202	3.46
263	203	35.42
263	204	31.31
263	205	26.93
263	206	28.48
263	207	26.24
263	208	26.43
263	209	23.8
263	210	22.09
263	211	20.27
263	212	17.95
263	213	14.19
263	214	22.18
263	215	24.2
263	216	25.63
263	217	24.21
263	218	18.33
263	219	16.7
263	220	15.05
263	221	11.42
263	222	14.21
263	223	17.16
263	224	17.52
263	225	11.63
263	226	10.6
263	227	15.02
263	228	31.76
263	229	33.52
263	230	43.64
263	231	63.09
263	232	42.95
263	233	51.2
263	234	60.73
263	235	40.32
263	236	41.57
263	237	33.93
263	238	30.91
263	239	32.69
263	240	52.17
263	241	70.59
263	242	71.78
263	243	79.36
263	244	97.66
263	245	144.51
263	246	123.79
263	247	117.23
263	248	92.69
263	249	102.27
263	250	100.01
263	251	107.07
263	252	95.88
263	253	10.83
263	254	10.35
263	255	7.25
263	256	5.2
263	257	6.21
263	258	8.0
263	259	5.81
263	260	3.84
263	261	2.97
263	262	1.17
263	264	0.91
263	265	1.84
263	266	1.43
263	267	2.13
263	268	2.11
263	269	9.56
263	270	12.35
263	271	12.48
263	272	19.74
263	273	19.88
263	274	22.69
263	275	22.95
263	276	24.29
263	277	20.66
263	278	17.18
263	279	15.88
263	280	13.59
263	281	12.12
263	282	11.68
263	283	8.07
263	284	8.34
263	285	7.48
263	286	11.07
263	287	13.73
263	288	15.23
263	289	10.9
263	290	12.37
263	291	15.23
263	292	16.61
263	293	21.1
263	294	23.36
263	295	25.96
263	296	29.19
263	297	32.96
263	298	36.86
263	299	38.05
263	300	36.93
263	301	35.25
263	302	30.98
263	303	32.87
263	304	33.04
263	305	32.08
263	306	41.96
263	307	41.24
263	308	37.52
263	309	39.89
263	310	44.59
263	311	47.52
263	312	49.53
263	313	53.19
263	314	37.62
263	315	44.58
263	316	51.0
263	317	39.19
263	318	45.07
263	319	49.61
263	320	42.92
263	321	46.09
263	322	48.43
263	323	48.0
263	324	48.15
263	325	50.92
263	326	49.36
263	327	53.55
263	328	54.96
263	329	56.42
263	330	60.93
263	331	62.24
263	332	64.15
263	333	67.33
263	334	68.02
263	335	70.41
263	336	73.19
263	337	73.99
263	338	73.84
263	339	71.81
263	340	67.13
263	341	69.9
263	342	71.89
263	343	74.6
263	344	69.05
263	345	72.44
263	346	77.11
263	347	80.59
263	348	81.57
263	349	84.53
263	350	86.33
263	351	89.28
263	352	97.38
263	353	86.27
263	354	80.63
263	355	83.47
263	356	87.61
263	357	91.49
263	358	93.95
263	359	99.01
263	360	103.76
263	361	92.97
263	362	90.37
263	363	89.15
263	364	86.91
263	365	78.7
263	366	84.7
263	367	85.52
263	368	55.05
263	369	67.29
263	370	72.34
263	371	67.92
263	372	70.27
263	373	66.73
263	374	77.66
263	375	83.31
263	376	78.05
263	377	82.3
263	378	85.13
263	379	77.22
263	380	84.06
263	381	76.24
263	382	81.15
263	383	80.31
263	384	85.33
263	385	87.47
263	386	91.04
263	387	89.45
263	388	90.49
263	389	92.87
263	390	105.48
263	391	104.07
263	392	104.46
263	393	103.3
263	394	100.39
263	395	100.26
263	396	99.28
263	397	99.13
263	398	96.09
263	399	93.37
263	400	94.17
263	401	91.5
263	402	110.13
263	403	110.16
263	404	121.83
263	405	118.82
263	406	104.76
263	407	102.46
263	408	122.65
263	409	129.47
263	410	134.44
263	411	132.96
263	412	131.61
263	413	122.14
263	414	112.67
263	415	155.57
263	416	156.27
263	417	157.07
263	418	154.91
263	419	218.19
263	420	211.98
263	421	151.08
263	422	141.42
263	423	130.52
263	424	134.64
263	425	130.9
263	426	194.08
263	427	195.97
263	428	180.32
263	429	192.3
263	430	176.18
263	431	157.43
264	1	60.83
264	2	44.65
264	3	44.31
264	4	41.06
264	5	41.57
264	6	39.66
264	7	38.88
264	8	39.96
264	9	35.9
264	10	35.98
264	11	34.07
264	12	36.68
264	13	39.29
264	14	40.5
264	15	39.08
264	16	44.6
264	17	34.41
264	18	33.42
264	19	35.1
264	20	37.29
264	21	35.43
264	22	31.57
264	23	29.84
264	24	29.76
264	25	27.51
264	26	36.18
264	27	33.2
264	28	33.02
264	29	32.03
264	30	42.23
264	31	39.48
264	32	39.07
264	33	37.48
264	34	38.59
264	35	36.34
264	36	34.96
264	37	33.23
264	38	32.75
264	39	31.55
264	40	33.22
264	41	34.37
264	42	35.43
264	43	36.4
264	44	36.36
264	45	35.69
264	46	34.86
264	47	35.87
264	48	35.99
264	49	35.44
264	50	34.98
264	51	42.79
264	52	40.53
264	53	39.24
264	54	42.34
264	55	41.62
264	56	39.61
264	57	41.31
264	58	42.68
264	59	42.35
264	60	41.57
264	61	41.74
264	62	42.27
264	63	44.3
264	64	45.17
264	65	44.55
264	66	44.16
264	67	45.05
264	68	50.55
264	69	47.15
264	70	47.58
264	71	45.88
264	72	45.85
264	73	47.61
264	74	64.51
264	75	91.97
264	76	112.25
264	77	38.74
264	78	39.14
264	79	33.04
264	80	30.19
264	81	29.79
264	82	28.65
264	83	38.87
264	84	40.24
264	85	38.97
264	86	35.98
264	87	33.67
264	88	31.21
264	89	31.75
264	90	30.94
264	91	29.36
264	92	33.8
264	93	33.16
264	94	31.7
264	95	33.16
264	96	32.45
264	97	32.61
264	98	31.0
264	99	33.25
264	100	31.92
264	101	30.26
264	102	28.97
264	103	33.8
264	104	32.92
264	105	33.38
264	106	33.77
264	107	33.2
264	108	33.4
264	109	33.3
264	110	33.32
264	111	33.19
264	112	31.44
264	113	29.68
264	114	29.63
264	115	29.08
264	116	28.38
264	117	28.0
264	118	32.68
264	119	31.58
264	120	31.13
264	121	30.28
264	122	28.92
264	123	31.18
264	124	30.15
264	125	27.92
264	126	28.03
264	127	31.81
264	128	31.62
264	129	30.92
264	130	31.17
264	131	30.26
264	132	27.65
264	133	26.29
264	134	25.7
264	135	24.04
264	136	24.17
264	137	30.18
264	138	28.7
264	139	26.99
264	140	25.9
264	141	24.86
264	142	28.8
264	143	26.39
264	144	26.11
264	145	25.11
264	146	26.9
264	147	24.36
264	148	22.25
264	149	21.41
264	150	20.24
264	151	19.36
264	152	20.49
264	153	20.59
264	154	22.55
264	155	21.09
264	156	28.79
264	157	26.72
264	158	26.11
264	159	26.5
264	160	24.03
264	161	23.48
264	162	23.06
264	163	25.34
264	164	23.29
264	165	22.79
264	166	21.87
264	167	27.21
264	168	26.75
264	169	23.42
264	170	24.52
264	171	23.33
264	172	20.55
264	173	21.3
264	174	19.59
264	175	21.25
264	176	19.76
264	177	18.52
264	178	17.61
264	179	15.73
264	180	16.38
264	181	15.47
264	182	14.16
264	183	12.64
264	184	24.43
264	185	24.05
264	186	23.06
264	187	21.4
264	188	19.76
264	189	18.58
264	190	19.37
264	191	16.19
264	192	17.56
264	193	15.02
264	194	13.82
264	195	12.34
264	196	11.88
264	197	16.79
264	198	14.46
264	199	14.61
264	200	12.54
264	201	10.35
264	202	2.61
264	203	35.12
264	204	31.22
264	205	26.52
264	206	27.91
264	207	25.64
264	208	25.73
264	209	23.2
264	210	21.54
264	211	19.56
264	212	17.46
264	213	13.64
264	214	22.02
264	215	24.28
264	216	25.89
264	217	24.55
264	218	18.27
264	219	16.49
264	220	14.76
264	221	11.01
264	222	14.22
264	223	17.39
264	224	17.97
264	225	12.12
264	226	11.15
264	227	15.71
264	228	32.15
264	229	34.0
264	230	44.02
264	231	63.69
264	232	43.59
264	233	51.91
264	234	61.46
264	235	41.04
264	236	42.38
264	237	34.74
264	238	31.73
264	239	33.53
264	240	52.99
264	241	71.37
264	242	72.6
264	243	80.16
264	244	98.44
264	245	145.32
264	246	124.62
264	247	118.04
264	248	93.51
264	249	103.1
264	250	100.84
264	251	107.91
264	252	96.73
264	253	10.06
264	254	9.47
264	255	6.64
264	256	4.9
264	257	6.16
264	258	8.41
264	259	6.29
264	260	3.48
264	261	3.15
264	262	1.45
264	263	0.91
264	265	1.98
264	266	1.07
264	267	1.71
264	268	2.08
264	269	10.1
264	270	12.81
264	271	12.96
264	272	20.31
264	273	20.39
264	274	23.26
264	275	23.64
264	276	25.19
264	277	21.56
264	278	18.07
264	279	16.77
264	280	14.41
264	281	13.03
264	282	12.59
264	283	8.96
264	284	9.15
264	285	8.23
264	286	11.78
264	287	14.52
264	288	16.07
264	289	11.76
264	290	13.28
264	291	16.12
264	292	17.52
264	293	22.01
264	294	24.21
264	295	26.83
264	296	30.08
264	297	33.83
264	298	37.74
264	299	38.94
264	300	37.82
264	301	36.15
264	302	31.88
264	303	33.78
264	304	33.95
264	305	32.98
264	306	42.85
264	307	42.14
264	308	38.43
264	309	40.79
264	310	45.49
264	311	48.42
264	312	50.44
264	313	54.09
264	314	38.53
264	315	45.49
264	316	51.91
264	317	40.09
264	318	45.98
264	319	50.52
264	320	43.81
264	321	46.98
264	322	49.32
264	323	48.88
264	324	49.03
264	325	51.79
264	326	50.26
264	327	54.45
264	328	55.87
264	329	57.33
264	330	61.83
264	331	63.15
264	332	65.06
264	333	68.23
264	334	68.93
264	335	71.32
264	336	74.1
264	337	74.9
264	338	74.75
264	339	72.72
264	340	68.04
264	341	70.79
264	342	72.79
264	343	75.5
264	344	69.95
264	345	73.32
264	346	78.0
264	347	81.47
264	348	82.45
264	349	85.41
264	350	87.22
264	351	90.17
264	352	98.27
264	353	87.17
264	354	81.53
264	355	84.38
264	356	88.51
264	357	92.39
264	358	94.86
264	359	99.91
264	360	104.66
264	361	93.88
264	362	91.28
264	363	90.06
264	364	87.82
264	365	79.6
264	366	85.6
264	367	86.42
264	368	55.94
264	369	68.16
264	370	73.22
264	371	68.81
264	372	71.16
264	373	67.63
264	374	78.56
264	375	84.2
264	376	78.93
264	377	83.18
264	378	86.01
264	379	78.1
264	380	84.93
264	381	77.1
264	382	82.01
264	383	81.17
264	384	86.2
264	385	88.33
264	386	91.89
264	387	90.32
264	388	91.36
264	389	93.74
264	390	106.34
264	391	104.94
264	392	105.33
264	393	104.18
264	394	101.26
264	395	101.13
264	396	100.16
264	397	100.0
264	398	96.97
264	399	94.26
264	400	95.05
264	401	92.4
264	402	111.03
264	403	111.07
264	404	122.74
264	405	119.72
264	406	105.65
264	407	103.29
264	408	123.51
264	409	130.33
264	410	135.29
264	411	133.84
264	412	132.5
264	413	123.03
264	414	113.54
264	415	156.44
264	416	157.15
264	417	157.96
264	418	155.8
264	419	217.39
264	420	211.18
264	421	151.98
264	422	142.32
264	423	131.43
264	424	135.54
264	425	131.81
264	426	193.21
264	427	195.14
264	428	179.52
264	429	191.51
264	430	175.43
264	431	156.71
265	1	61.24
265	2	45.16
265	3	44.94
265	4	41.54
265	5	42.01
265	6	40.11
265	7	39.36
265	8	40.46
265	9	36.46
265	10	36.6
265	11	34.82
265	12	37.4
265	13	39.92
265	14	41.18
265	15	39.86
265	16	45.31
265	17	35.0
265	18	34.07
265	19	35.89
265	20	38.16
265	21	36.27
265	22	32.47
265	23	30.78
265	24	30.71
265	25	28.44
265	26	37.11
265	27	34.18
265	28	34.01
265	29	33.03
265	30	43.2
265	31	40.48
265	32	40.04
265	33	38.48
265	34	39.66
265	35	37.42
265	36	36.11
265	37	34.31
265	38	33.92
265	39	32.74
265	40	34.42
265	41	35.6
265	42	36.63
265	43	37.57
265	44	37.56
265	45	36.92
265	46	36.12
265	47	37.12
265	48	37.26
265	49	36.72
265	50	36.32
265	51	43.83
265	52	41.62
265	53	40.36
265	54	43.43
265	55	42.72
265	56	40.75
265	57	42.46
265	58	43.85
265	59	43.52
265	60	42.75
265	61	42.93
265	62	43.5
265	63	45.53
265	64	46.38
265	65	45.8
265	66	45.45
265	67	46.44
265	68	51.89
265	69	48.17
265	70	48.63
265	71	46.98
265	72	47.0
265	73	48.75
265	74	65.69
265	75	92.89
265	76	113.25
265	77	40.68
265	78	41.01
265	79	34.98
265	80	32.1
265	81	31.67
265	82	30.57
265	83	40.55
265	84	41.75
265	85	40.45
265	86	37.6
265	87	35.27
265	88	32.79
265	89	33.46
265	90	32.72
265	91	31.12
265	92	35.33
265	93	34.67
265	94	33.27
265	95	34.55
265	96	33.88
265	97	34.08
265	98	32.51
265	99	34.56
265	100	33.31
265	101	31.7
265	102	30.47
265	103	35.04
265	104	34.19
265	105	34.64
265	106	35.05
265	107	34.5
265	108	34.69
265	109	34.59
265	110	34.62
265	111	34.49
265	112	32.79
265	113	31.05
265	114	31.05
265	115	30.51
265	116	29.8
265	117	29.46
265	118	33.88
265	119	32.86
265	120	32.38
265	121	31.57
265	122	30.24
265	123	32.42
265	124	31.38
265	125	29.26
265	126	29.31
265	127	32.87
265	128	32.69
265	129	32.03
265	130	32.31
265	131	31.42
265	132	28.89
265	133	27.59
265	134	27.07
265	135	25.48
265	136	25.52
265	137	31.21
265	138	29.78
265	139	28.12
265	140	27.07
265	141	26.07
265	142	29.82
265	143	27.48
265	144	27.15
265	145	26.18
265	146	27.63
265	147	25.32
265	148	23.18
265	149	22.43
265	150	21.28
265	151	20.37
265	152	21.26
265	153	21.29
265	154	23.28
265	155	21.62
265	156	30.34
265	157	28.42
265	158	27.77
265	159	28.09
265	160	25.69
265	161	25.21
265	162	24.87
265	163	26.91
265	164	24.9
265	165	24.42
265	166	23.62
265	167	28.61
265	168	28.2
265	169	24.98
265	170	26.0
265	171	24.79
265	172	22.18
265	173	22.8
265	174	21.19
265	175	22.66
265	176	21.26
265	177	20.02
265	178	19.26
265	179	17.57
265	180	18.03
265	181	17.17
265	182	15.85
265	183	14.45
265	184	25.7
265	185	25.28
265	186	24.35
265	187	22.58
265	188	21.03
265	189	20.0
265	190	20.56
265	191	17.46
265	192	18.73
265	193	16.45
265	194	15.3
265	195	14.06
265	196	13.55
265	197	17.8
265	198	15.7
265	199	15.58
265	200	13.54
265	201	11.08
265	202	4.24
265	203	37.1
265	204	33.11
265	205	28.5
265	206	29.83
265	207	27.52
265	208	27.49
265	209	25.08
265	210	23.46
265	211	21.33
265	212	19.41
265	213	15.58
265	214	23.95
265	215	26.04
265	216	27.44
265	217	25.99
265	218	20.14
265	219	18.44
265	220	16.73
265	221	12.98
265	222	16.04
265	223	18.98
265	224	19.23
265	225	13.3
265	226	12.22
265	227	16.42
265	228	33.5
265	229	35.17
265	230	45.38
265	231	64.59
265	232	44.37
265	233	52.52
265	234	61.96
265	235	41.6
265	236	42.61
265	237	34.97
265	238	31.9
265	239	33.61
265	240	53.14
265	241	71.66
265	242	72.75
265	243	80.39
265	244	98.78
265	245	145.49
265	246	124.69
265	247	118.23
265	248	93.63
265	249	103.18
265	250	100.89
265	251	107.91
265	252	96.69
265	253	11.74
265	254	10.79
265	255	8.55
265	256	6.86
265	257	8.01
265	258	9.75
265	259	7.53
265	260	5.45
265	261	4.8
265	262	3.0
265	263	1.84
265	264	1.98
265	266	1.09
265	267	1.2
265	268	0.43
265	269	8.22
265	270	10.87
265	271	11.02
265	272	18.45
265	273	18.47
265	274	21.38
265	275	21.92
265	276	24.22
265	277	20.63
265	278	17.01
265	279	15.76
265	280	13.03
265	281	12.26
265	282	11.98
265	283	8.84
265	284	9.48
265	285	8.83
265	286	12.44
265	287	14.89
265	288	16.16
265	289	11.78
265	290	12.67
265	291	15.84
265	292	16.91
265	293	21.54
265	294	24.24
265	295	26.69
265	296	29.74
265	297	33.67
265	298	37.52
265	299	38.62
265	300	37.49
265	301	35.76
265	302	31.47
265	303	33.22
265	304	33.27
265	305	32.25
265	306	42.48
265	307	41.69
265	308	37.85
265	309	40.24
265	310	44.96
265	311	47.87
265	312	49.9
265	313	53.47
265	314	37.79
265	315	44.74
265	316	51.2
265	317	39.16
265	318	45.07
265	319	49.68
265	320	42.79
265	321	45.9
265	322	48.3
265	323	47.75
265	324	47.87
265	325	50.57
265	326	49.8
265	327	54.0
265	328	55.29
265	329	56.72
265	330	61.24
265	331	62.39
265	332	64.38
265	333	67.6
265	334	68.25
265	335	70.74
265	336	73.41
265	337	74.21
265	338	73.92
265	339	71.9
265	340	67.24
265	341	69.79
265	342	71.75
265	343	74.44
265	344	68.89
265	345	72.2
265	346	76.88
265	347	80.3
265	348	81.29
265	349	84.26
265	350	86.09
265	351	89.04
265	352	97.18
265	353	86.12
265	354	80.53
265	355	83.48
265	356	87.54
265	357	91.35
265	358	93.96
265	359	98.96
265	360	103.7
265	361	93.09
265	362	90.54
265	363	89.32
265	364	87.16
265	365	79.09
265	366	85.11
265	367	85.99
265	368	55.57
265	369	68.0
265	370	73.01
265	371	68.49
265	372	70.81
265	373	67.16
265	374	78.07
265	375	83.79
265	376	78.62
265	377	82.91
265	378	85.72
265	379	77.88
265	380	84.75
265	381	76.97
265	382	81.91
265	383	81.08
265	384	86.07
265	385	88.27
265	386	91.9
265	387	90.2
265	388	91.2
265	389	93.54
265	390	106.27
265	391	104.81
265	392	105.18
265	393	103.97
265	394	101.05
265	395	100.94
265	396	99.95
265	397	99.78
265	398	96.75
265	399	93.99
265	400	94.77
265	401	92.0
265	402	110.44
265	403	110.2
265	404	121.9
265	405	118.79
265	406	104.58
265	407	101.86
265	408	122.22
265	409	129.05
265	410	133.99
265	411	132.64
265	412	131.38
265	413	121.97
265	414	112.35
265	415	155.23
265	416	155.98
265	417	156.81
265	418	154.69
265	419	217.16
265	420	211.0
265	421	151.08
265	422	141.32
265	423	130.56
265	424	134.82
265	425	131.24
265	426	193.36
265	427	195.09
265	428	179.31
265	429	191.25
265	430	175.03
265	431	156.2
266	1	60.6
266	2	44.48
266	3	44.21
266	4	40.86
266	5	41.36
266	6	39.45
266	7	38.69
266	8	39.78
266	9	35.75
266	10	35.87
266	11	34.03
266	12	36.62
266	13	39.18
266	14	40.42
266	15	39.06
266	16	44.54
266	17	34.28
266	18	33.32
266	19	35.09
266	20	37.32
266	21	35.44
266	22	31.62
266	23	29.91
266	24	29.84
266	25	27.58
266	26	36.25
266	27	33.3
266	28	33.13
266	29	32.14
266	30	42.33
266	31	39.59
266	32	39.17
266	33	37.6
266	34	38.75
266	35	36.5
266	36	35.17
266	37	33.39
266	38	32.97
266	39	31.78
266	40	33.47
266	41	34.63
266	42	35.67
266	43	36.62
266	44	36.61
266	45	35.95
266	46	35.15
266	47	36.15
266	48	36.29
266	49	35.74
266	50	35.32
266	51	42.93
266	52	40.7
266	53	39.43
266	54	42.51
266	55	41.8
266	56	39.82
266	57	41.52
266	58	42.9
266	59	42.58
266	60	41.8
266	61	41.98
266	62	42.54
266	63	44.57
266	64	45.42
266	65	44.83
266	66	44.46
266	67	45.43
266	68	50.89
266	69	47.28
266	70	47.73
266	71	46.06
266	72	46.06
266	73	47.81
266	74	64.74
266	75	92.04
266	76	112.37
266	77	39.63
266	78	39.92
266	79	33.93
266	80	31.03
266	81	30.59
266	82	29.5
266	83	39.47
266	84	40.71
266	85	39.41
266	86	36.53
266	87	34.21
266	88	31.73
266	89	32.38
266	90	31.64
266	91	30.03
266	92	34.28
266	93	33.63
266	94	32.21
266	95	33.54
266	96	32.86
266	97	33.04
266	98	31.47
266	99	33.57
266	100	32.3
266	101	30.67
266	102	29.43
266	103	34.07
266	104	33.21
266	105	33.66
266	106	34.07
266	107	33.51
266	108	33.71
266	109	33.61
266	110	33.63
266	111	33.5
266	112	31.79
266	113	30.04
266	114	30.03
266	115	29.48
266	116	28.78
266	117	28.43
266	118	32.92
266	119	31.88
266	120	31.41
266	121	30.59
266	122	29.25
266	123	31.45
266	124	30.41
266	125	28.26
266	126	28.33
266	127	31.96
266	128	31.78
266	129	31.1
266	130	31.38
266	131	30.48
266	132	27.92
266	133	26.6
266	134	26.06
266	135	24.45
266	136	24.51
266	137	30.31
266	138	28.86
266	139	27.19
266	140	26.12
266	141	25.11
266	142	28.92
266	143	26.56
266	144	26.25
266	145	25.26
266	146	26.85
266	147	24.44
266	148	22.32
266	149	21.53
266	150	20.37
266	151	19.47
266	152	20.45
266	153	20.51
266	154	22.49
266	155	20.91
266	156	29.29
266	157	27.35
266	158	26.69
266	159	27.03
266	160	24.62
266	161	24.13
266	162	23.79
266	163	25.85
266	164	23.83
266	165	23.35
266	166	22.54
266	167	27.59
266	168	27.17
266	169	23.92
266	170	24.97
266	171	23.76
266	172	21.11
266	173	21.76
266	174	20.13
266	175	21.64
266	176	20.21
266	177	18.98
266	178	18.18
266	179	16.48
266	180	16.96
266	181	16.09
266	182	14.77
266	183	13.36
266	184	24.72
266	185	24.31
266	186	23.36
266	187	21.63
266	188	20.05
266	189	18.98
266	190	19.6
266	191	16.47
266	192	17.77
266	193	15.42
266	194	14.26
266	195	12.98
266	196	12.48
266	197	16.9
266	198	14.73
266	199	14.69
266	200	12.64
266	201	10.27
266	202	3.15
266	203	36.13
266	204	32.28
266	205	27.48
266	206	28.76
266	207	26.44
266	208	26.4
266	209	24.01
266	210	22.39
266	211	20.25
266	212	18.37
266	213	14.51
266	214	23.07
266	215	25.35
266	216	26.92
266	217	25.55
266	218	19.34
266	219	17.54
266	220	15.78
266	221	11.98
266	222	15.29
266	223	18.43
266	224	18.91
266	225	13.03
266	226	12.02
266	227	16.44
266	228	33.13
266	229	34.92
266	230	45.01
266	231	64.52
266	232	44.37
266	233	52.61
266	234	62.12
266	235	41.72
266	236	42.91
266	237	35.27
266	238	32.23
266	239	33.99
266	240	53.49
266	241	71.94
266	242	73.1
266	243	80.7
266	244	99.03
266	245	145.83
266	246	125.08
266	247	118.56
266	248	94.0
266	249	103.57
266	250	101.3
266	251	108.34
266	252	97.14
266	253	10.66
266	254	9.78
266	255	7.48
266	256	5.94
266	257	7.24
266	258	9.37
266	259	7.21
266	260	4.51
266	261	4.19
266	262	2.41
266	263	1.43
266	264	1.07
266	265	1.09
266	267	0.71
266	268	1.05
266	269	9.3
266	270	11.93
266	271	12.09
266	272	19.53
266	273	19.55
266	274	22.46
266	275	22.99
266	276	25.07
266	277	21.47
266	278	17.89
266	279	16.62
266	280	14.02
266	281	13.02
