param n := 400;
param deposito := 16;
param numero_clusters := 80;
param factor := 1;

set Np[1]:= 292 322 351 374  ;
set Np[2]:= 213 230 346 379  ;
set Np[3]:= 25 29 163  ;
set Np[4]:= 16  ;
set Np[5]:= 133 249 352  ;
set Np[6]:= 32 59 224  ;
set Np[7]:= 89 306  ;
set Np[8]:= 27 63 176 218 297 321  ;
set Np[9]:= 152 180 296  ;
set Np[10]:= 15 21 30 69 76 301 316 341  ;
set Np[11]:= 57 96 103 108 179 299 354 360  ;
set Np[12]:= 102 225 261 287 315 383  ;
set Np[13]:= 33 61 94 235 241 324 333  ;
set Np[14]:= 31 125 242 262  ;
set Np[15]:= 87 187 243 278 312 348 356  ;
set Np[16]:= 35 36 184 271  ;
set Np[17]:= 178 202 214 216 285 286 347  ;
set Np[18]:= 116 195 272 314 332 387 390  ;
set Np[19]:= 98 288  ;
set Np[20]:= 99 104 111 143 386  ;
set Np[21]:= 91 149 193 335 338  ;
set Np[22]:= 86 183 283 372  ;
set Np[23]:= 85 159 190 308 359  ;
set Np[24]:= 134 140 172 188 217 267  ;
set Np[25]:= 56 92 157 203 273 275 339 358  ;
set Np[26]:= 5 14 52 135 141 255 260 266 280 330 353  ;
set Np[27]:= 2 60 110 148 293 385  ;
set Np[28]:= 28 223 250 269 378 388  ;
set Np[29]:= 68 101 113 276 320 350 396 397  ;
set Np[30]:= 26 117 120 129 164 167 328 336  ;
set Np[31]:= 77 199 211 234 236 263 284 357 395  ;
set Np[32]:= 105 170 248 291 318 355 370  ;
set Np[33]:= 40 109 112 168 246 264 380  ;
set Np[34]:= 79 90 121 237 258 375  ;
set Np[35]:= 65 84 174 381  ;
set Np[36]:= 78 138 144 177 198 208  ;
set Np[37]:= 204 210  ;
set Np[38]:= 39 115 222 247 295 304  ;
set Np[39]:= 22 66 147 257 290 367 371  ;
set Np[40]:= 64 107 151 160 196  ;
set Np[41]:= 23 124 191  ;
set Np[42]:= 18 182 233 305 365 399  ;
set Np[43]:= 51 88 165 232 238 244 252 309  ;
set Np[44]:= 122 139 209 265 382  ;
set Np[45]:= 221  ;
set Np[46]:= 13 19 24 173 240 298 384  ;
set Np[47]:= 12 43 126 131 376  ;
set Np[48]:= 8 44 128 145 175 181 229  ;
set Np[49]:= 277  ;
set Np[50]:= 34 45 161 256  ;
set Np[51]:= 41 71 127 153 185 340 343  ;
set Np[52]:= 74 97 219  ;
set Np[53]:= 17 67 155 186 205 268 282 317  ;
set Np[54]:= 11 100 132 245 363  ;
set Np[55]:= 72 119 154 279 323  ;
set Np[56]:= 37 75 82 220 231 270 326  ;
set Np[57]:= 10 146 189  ;
set Np[58]:= 3 93 207 361  ;
set Np[59]:= 20 106 166 215 227 274 368  ;
set Np[60]:= 150 171 294  ;
set Np[61]:= 42 118 391  ;
set Np[62]:= 192  ;
set Np[63]:= 54 289 400  ;
set Np[64]:= 137  ;
set Np[65]:= 200 331 389  ;
set Np[66]:= 6 49 58 136 342  ;
set Np[67]:= 38 55 239  ;
set Np[68]:= 70 81 364  ;
set Np[69]:= 53 95 197 369 398  ;
set Np[70]:= 130 158 251 300 307 311 327 344  ;
set Np[71]:= 194 303 310 334  ;
set Np[72]:= 1 4 9 169 201  ;
set Np[73]:= 46 302 325  ;
set Np[74]:= 114 156 366 392  ;
set Np[75]:= 62 142 254 329 345 362  ;
set Np[76]:= 162 259 313 349  ;
set Np[77]:= 50 83 319 394  ;
set Np[78]:= 73 80 212 226 228 281 337 377  ;
set Np[79]:= 373 393  ;
set Np[80]:= 7 47 48 123 206 253  ;


param c:=
248	339	481.5
248	340	728.53
248	341	703.74
248	342	942.37
248	343	663.26
248	344	546.62
248	345	586.07
248	346	1002.24
248	347	522.39
248	348	776.3
248	349	447.1
248	350	627.66
248	351	379.16
248	352	281.93
248	353	407.91
248	354	394.08
248	355	6.52
248	356	817.95
248	357	685.82
248	358	399.01
248	359	659.42
248	360	404.86
248	361	585.31
248	362	633.23
248	363	634.35
248	364	275.04
248	365	371.75
248	366	658.31
248	367	350.14
248	368	214.26
248	369	798.67
248	370	59.53
248	371	236.02
248	372	235.29
248	373	516.52
248	374	373.95
248	375	431.71
248	376	161.09
248	377	337.16
248	378	208.85
248	379	986.8
248	380	206.41
248	381	740.14
248	382	452.88
248	383	543.38
248	384	771.94
248	385	445.45
248	386	127.21
248	387	530.36
248	388	304.37
248	389	806.09
248	390	603.56
248	391	724.19
248	392	601.88
248	393	540.67
248	394	424.84
248	395	735.01
248	396	657.78
248	397	624.55
248	398	754.28
248	399	319.11
248	400	782.8
249	1	172.46
249	2	409.5
249	3	669.29
249	4	137.4
249	5	505.52
249	6	563.22
249	7	490.23
249	8	213.6
249	9	193.01
249	10	614.82
249	11	566.99
249	12	484.33
249	13	421.46
249	14	522.48
249	15	353.92
249	16	743.19
249	17	356.92
249	18	409.04
249	19	454.19
249	20	279.43
249	21	367.16
249	22	227.28
249	23	528.33
249	24	488.05
249	25	566.36
249	26	330.39
249	27	451.37
249	28	402.6
249	29	558.41
249	30	372.37
249	31	597.79
249	32	541.58
249	33	380.2
249	34	138.4
249	35	559.57
249	36	630.25
249	37	364.65
249	38	111.45
249	39	206.18
249	40	109.86
249	41	387.38
249	42	431.28
249	43	501.85
249	44	161.56
249	45	104.23
249	46	517.96
249	47	512.42
249	48	523.03
249	49	638.08
249	50	360.07
249	51	245.95
249	52	525.66
249	53	514.59
249	54	437.52
249	55	133.35
249	56	256.02
249	57	326.9
249	58	633.77
249	59	571.39
249	60	461.16
249	61	356.51
249	62	469.2
249	63	451.61
249	64	484.5
249	65	421.08
249	66	218.75
249	67	341.73
249	68	471.43
249	69	418.97
249	70	433.81
249	71	381.79
249	72	559.24
249	73	491.92
249	74	346.83
249	75	342.41
249	76	413.36
249	77	372.49
249	78	552.31
249	79	169.47
249	80	458.42
249	81	425.75
249	82	310.44
249	83	329.42
249	84	449.23
249	85	467.46
249	86	547.41
249	87	449.93
249	88	296.87
249	89	447.71
249	90	179.45
249	91	255.92
249	92	271.62
249	93	597.02
249	94	392.14
249	95	525.52
249	96	318.43
249	97	275.75
249	98	546.69
249	99	270.27
249	100	529.79
249	101	454.39
249	102	262.74
249	103	339.53
249	104	239.98
249	105	350.75
249	106	336.16
249	107	462.83
249	108	294.66
249	109	121.95
249	110	380.55
249	111	237.92
249	112	153.22
249	113	438.0
249	114	356.36
249	115	240.5
249	116	650.41
249	117	316.85
249	118	421.69
249	119	660.21
249	120	281.06
249	121	133.03
249	122	421.49
249	123	519.96
249	124	528.06
249	125	574.97
249	126	461.04
249	127	360.08
249	128	164.5
249	129	286.57
249	130	402.91
249	131	498.58
249	132	605.18
249	133	14.43
249	134	436.53
249	135	582.43
249	136	611.75
249	137	290.61
249	138	486.66
249	139	389.82
249	140	398.76
249	141	509.28
249	142	466.61
249	143	264.03
249	144	498.28
249	145	190.54
249	146	658.14
249	147	172.83
249	148	409.14
249	149	257.37
249	150	445.56
249	151	541.21
249	152	412.27
249	153	378.18
249	154	603.44
249	155	307.02
249	156	398.49
249	157	295.13
249	158	392.23
249	159	466.36
249	160	493.74
249	161	90.04
249	162	247.78
249	163	603.74
249	164	364.77
249	165	220.97
249	166	251.88
249	167	345.98
249	168	130.68
249	169	113.85
249	170	390.33
249	171	400.28
249	172	458.36
249	173	396.43
249	174	516.8
249	175	227.34
249	176	445.69
249	177	470.69
249	178	200.22
249	179	321.4
249	180	384.92
249	181	180.93
249	182	439.73
249	183	537.02
249	184	614.44
249	185	348.67
249	186	348.01
249	187	472.47
249	188	443.5
249	189	616.79
249	190	489.72
249	191	591.63
249	192	428.72
249	193	228.73
249	194	338.96
249	195	581.03
249	196	458.75
249	197	537.23
249	198	529.82
249	199	375.52
249	200	540.92
249	201	170.12
249	202	263.36
249	203	209.88
249	204	350.84
249	205	349.89
249	206	532.81
249	207	690.61
249	208	528.0
249	209	469.31
249	210	330.6
249	211	327.44
249	212	496.32
249	213	669.85
249	214	224.77
249	215	249.68
249	216	263.06
249	217	422.49
249	218	420.36
249	219	340.31
249	220	353.39
249	221	528.81
249	222	245.06
249	223	442.1
249	224	575.33
249	225	286.36
249	226	449.36
249	227	264.09
249	228	457.26
249	229	233.34
249	230	675.77
249	231	352.71
249	232	211.81
249	233	428.71
249	234	369.68
249	235	386.13
249	236	286.3
249	237	120.88
249	238	246.07
249	239	93.12
249	240	504.4
249	241	403.69
249	242	608.42
249	243	455.01
249	244	289.56
249	245	584.73
249	246	102.65
249	247	279.61
249	248	346.24
249	250	414.92
249	251	409.34
249	252	292.71
249	253	509.07
249	254	492.06
249	255	530.91
249	256	117.07
249	257	244.9
249	258	138.59
249	259	262.64
249	260	487.31
249	261	286.41
249	262	542.94
249	263	290.68
249	264	157.64
249	265	443.73
249	266	564.69
249	267	459.51
249	268	385.72
249	269	404.1
249	270	294.22
249	271	590.53
249	272	559.17
249	273	270.51
249	274	286.6
249	275	246.52
249	276	402.98
249	277	591.5
249	278	434.73
249	279	617.54
249	280	490.25
249	281	479.73
249	282	301.88
249	283	550.65
249	284	350.03
249	285	238.72
249	286	149.19
249	287	308.32
249	288	525.2
249	289	459.96
249	290	136.14
249	291	324.39
249	292	631.95
249	293	420.02
249	294	442.17
249	295	197.23
249	296	394.94
249	297	412.13
249	298	443.63
249	299	365.79
249	300	334.58
249	301	349.22
249	302	568.37
249	303	286.8
249	304	218.97
249	305	415.04
249	306	447.91
249	307	381.05
249	308	492.32
249	309	226.33
249	310	291.42
249	311	400.64
249	312	468.46
249	313	220.52
249	314	590.03
249	315	314.11
249	316	436.8
249	317	378.5
249	318	357.6
249	319	281.11
249	320	436.46
249	321	460.63
249	322	620.74
249	323	598.77
249	324	407.76
249	325	564.34
249	326	333.38
249	327	417.98
249	328	340.92
249	329	469.76
249	330	577.28
249	331	542.72
249	332	603.42
249	333	379.3
249	334	284.35
249	335	219.8
249	336	274.46
249	337	419.13
249	338	264.42
249	339	294.64
249	340	426.44
249	341	446.96
249	342	659.7
249	343	378.22
249	344	397.83
249	345	482.67
249	346	721.18
249	347	176.18
249	348	448.39
249	349	204.56
249	350	444.18
249	351	631.61
249	352	79.33
249	353	556.58
249	354	332.57
249	355	341.93
249	356	505.82
249	357	340.0
249	358	239.03
249	359	438.81
249	360	337.75
249	361	695.38
249	362	510.8
249	363	542.74
249	364	449.1
249	365	361.95
249	366	416.29
249	367	228.18
249	368	269.9
249	369	546.13
249	370	298.51
249	371	197.69
249	372	564.15
249	373	648.09
249	374	644.21
249	375	132.86
249	376	499.4
249	377	466.35
249	378	400.29
249	379	714.4
249	380	208.07
249	381	460.49
249	382	489.54
249	383	245.84
249	384	441.95
249	385	370.89
249	386	268.26
249	387	579.24
249	388	491.59
249	389	503.44
249	390	622.09
249	391	418.27
249	392	356.03
249	393	670.32
249	394	368.74
249	395	389.9
249	396	456.25
249	397	398.57
249	398	502.15
249	399	304.6
249	400	443.56
250	1	384.71
250	2	275.74
250	3	327.01
250	4	381.75
250	5	168.1
250	6	758.68
250	7	624.98
250	8	545.82
250	9	412.89
250	10	206.57
250	11	406.6
250	12	234.79
250	13	735.68
250	14	131.48
250	15	574.72
250	16	365.9
250	17	698.54
250	18	660.36
250	19	763.03
250	20	137.52
250	21	586.18
250	22	235.67
250	23	518.63
250	24	802.58
250	25	979.03
250	26	621.76
250	27	222.33
250	28	46.89
250	29	968.51
250	30	557.22
250	31	182.99
250	32	464.46
250	33	348.77
250	34	512.19
250	35	625.4
250	36	735.55
250	37	92.93
250	38	493.29
250	39	517.32
250	40	377.14
250	41	800.77
250	42	682.11
250	43	236.85
250	44	517.58
250	45	455.39
250	46	446.35
250	47	600.51
250	48	568.59
250	49	826.62
250	50	646.81
250	51	658.72
250	52	129.07
250	53	917.66
250	54	829.55
250	55	410.93
250	56	398.67
250	57	119.41
250	58	826.76
250	59	487.99
250	60	361.67
250	61	405.66
250	62	416.5
250	63	172.29
250	64	651.78
250	65	828.28
250	66	223.11
250	67	696.5
250	68	546.04
250	69	572.64
250	70	494.02
250	71	795.57
250	72	688.78
250	73	202.19
250	74	509.6
250	75	135.19
250	76	545.55
250	77	769.03
250	78	534.05
250	79	571.75
250	80	112.09
250	81	471.64
250	82	116.2
250	83	634.6
250	84	856.85
250	85	853.09
250	86	437.72
250	87	861.31
250	88	710.8
250	89	803.2
250	90	593.88
250	91	567.66
250	92	297.56
250	93	253.42
250	94	450.89
250	95	930.24
250	96	170.45
250	97	472.67
250	98	820.41
250	99	202.78
250	100	385.65
250	101	498.84
250	102	676.0
250	103	171.14
250	104	223.75
250	105	302.7
250	106	79.39
250	107	665.81
250	108	214.91
250	109	366.86
250	110	353.42
250	111	199.26
250	112	294.83
250	113	445.65
250	114	761.97
250	115	492.0
250	116	372.35
250	117	647.77
250	118	623.24
250	119	777.33
250	120	574.04
250	121	544.75
250	122	267.93
250	123	600.71
250	124	559.62
250	125	161.51
250	126	243.44
250	127	774.99
250	128	508.72
250	129	587.61
250	130	423.34
250	131	284.99
250	132	392.84
250	133	400.6
250	134	559.99
250	135	227.88
250	136	832.26
250	137	462.88
250	138	430.79
250	139	258.28
250	140	561.84
250	141	129.48
250	142	447.14
250	143	245.73
250	144	484.21
250	145	557.96
250	146	251.71
250	147	254.62
250	148	334.65
250	149	559.0
250	150	382.99
250	151	741.88
250	152	707.33
250	153	793.07
250	154	722.61
250	155	686.94
250	156	785.7
250	157	351.42
250	158	403.34
250	159	856.15
250	160	677.62
250	161	469.38
250	162	651.8
250	163	1015.25
250	164	684.77
250	165	634.3
250	166	163.04
250	167	642.45
250	168	394.71
250	169	415.79
250	170	212.34
250	171	310.29
250	172	577.37
250	173	714.67
250	174	928.99
250	175	592.15
250	176	96.94
250	177	452.65
250	178	592.54
250	179	151.94
250	180	716.24
250	181	553.78
250	182	657.25
250	183	421.58
250	184	719.47
250	185	763.34
250	186	685.21
250	187	884.73
250	188	598.03
250	189	210.15
250	190	882.64
250	191	597.2
250	192	789.31
250	193	503.99
250	194	341.13
250	195	294.53
250	196	661.51
250	197	944.48
250	198	511.08
250	199	769.26
250	200	955.05
250	201	403.85
250	202	631.31
250	203	331.5
250	204	709.66
250	205	716.04
250	206	599.34
250	207	342.93
250	208	527.09
250	209	287.09
250	210	688.99
250	211	716.23
250	212	193.12
250	213	833.86
250	214	594.42
250	215	180.21
250	216	597.2
250	217	617.83
250	218	203.76
250	219	493.29
250	220	163.8
250	221	152.06
250	222	505.87
250	223	36.69
250	224	468.32
250	225	693.21
250	226	133.84
250	227	171.42
250	228	117.39
250	229	605.68
250	230	844.24
250	231	193.44
250	232	626.12
250	233	651.46
250	234	751.45
250	235	449.67
250	236	679.32
250	237	531.67
250	238	656.71
250	239	444.68
250	240	793.69
250	241	450.45
250	242	193.59
250	243	869.54
250	244	702.82
250	245	457.63
250	246	362.4
250	247	562.18
250	248	257.42
250	249	414.92
250	251	446.97
250	252	707.39
250	253	565.23
250	254	412.31
250	255	173.05
250	256	464.33
250	257	219.27
250	258	548.83
250	259	645.61
250	260	128.69
250	261	695.94
250	262	128.47
250	263	694.6
250	264	346.63
250	265	234.97
250	266	197.82
250	267	578.33
250	268	731.36
250	269	23.0
250	270	155.57
250	271	673.84
250	272	329.39
250	273	391.22
250	274	128.38
250	275	367.55
250	276	470.33
250	277	628.65
250	278	845.57
250	279	739.14
250	280	133.96
250	281	156.44
250	282	649.56
250	283	410.53
250	284	747.86
250	285	597.69
250	286	539.14
250	287	710.86
250	288	776.46
250	289	857.4
250	290	296.05
250	291	199.91
250	292	579.81
250	293	369.87
250	294	330.6
250	295	522.31
250	296	698.35
250	297	153.58
250	298	727.16
250	299	233.75
250	300	421.04
250	301	584.46
250	302	484.1
250	303	321.15
250	304	485.29
250	305	667.29
250	306	789.69
250	307	403.27
250	308	883.07
250	309	625.59
250	310	278.65
250	311	430.02
250	312	879.43
250	313	619.57
250	314	306.1
250	315	719.79
250	316	606.22
250	317	712.5
250	318	241.35
250	319	621.99
250	320	516.81
250	321	198.09
250	322	610.41
250	323	749.2
250	324	395.1
250	325	486.89
250	326	89.62
250	327	397.92
250	328	629.23
250	329	407.68
250	330	249.68
250	331	957.49
250	332	375.78
250	333	461.52
250	334	280.96
250	335	538.72
250	336	597.33
250	337	68.0
250	338	526.21
250	339	364.12
250	340	841.33
250	341	590.22
250	342	830.11
250	343	790.54
250	344	382.42
250	345	385.58
250	346	884.59
250	347	565.57
250	348	857.47
250	349	592.49
250	350	470.11
250	351	620.24
250	352	336.2
250	353	159.36
250	354	225.0
250	355	261.96
250	356	919.84
250	357	721.86
250	358	300.92
250	359	828.31
250	360	234.27
250	361	331.78
250	362	436.28
250	363	420.66
250	364	532.31
250	365	602.48
250	366	814.95
250	367	257.86
250	368	145.02
250	369	951.55
250	370	225.56
250	371	217.69
250	372	433.39
250	373	266.56
250	374	607.25
250	375	541.84
250	376	259.88
250	377	79.8
250	378	50.27
250	379	861.47
250	380	400.47
250	381	872.6
250	382	206.68
250	383	658.72
250	384	735.8
250	385	262.45
250	386	184.18
250	387	275.49
250	388	76.73
250	389	918.34
250	390	351.56
250	391	657.63
250	392	754.44
250	393	290.91
250	394	646.52
250	395	773.96
250	396	507.83
250	397	498.65
250	398	906.73
250	399	541.83
250	400	841.51
251	1	237.1
251	2	188.37
251	3	464.74
251	4	271.97
251	5	381.55
251	6	326.91
251	7	183.89
251	8	622.8
251	9	222.09
251	10	540.5
251	11	229.42
251	12	658.99
251	13	399.85
251	14	451.2
251	15	209.34
251	16	565.89
251	17	407.54
251	18	816.49
251	19	414.28
251	20	370.41
251	21	212.95
251	22	272.48
251	23	119.01
251	24	451.08
251	25	857.44
251	26	303.19
251	27	635.37
251	28	477.38
251	29	864.38
251	30	168.24
251	31	573.72
251	32	153.23
251	33	675.1
251	34	366.67
251	35	183.45
251	36	289.46
251	37	484.17
251	38	517.75
251	39	292.12
251	40	485.08
251	41	694.83
251	42	300.2
251	43	667.31
251	44	570.05
251	45	337.23
251	46	810.94
251	47	153.63
251	48	130.51
251	49	387.61
251	50	769.35
251	51	528.54
251	52	461.38
251	53	847.51
251	54	587.07
251	55	523.87
251	56	154.01
251	57	337.21
251	58	389.14
251	59	178.94
251	60	140.33
251	61	690.44
251	62	96.27
251	63	599.36
251	64	220.25
251	65	752.33
251	66	299.26
251	67	424.24
251	68	99.09
251	69	151.72
251	70	784.06
251	71	686.76
251	72	242.83
251	73	330.57
251	74	729.1
251	75	501.05
251	76	119.7
251	77	550.96
251	78	876.76
251	79	551.02
251	80	383.42
251	81	768.48
251	82	439.34
251	83	738.62
251	84	775.92
251	85	834.04
251	86	821.43
251	87	677.36
251	88	575.95
251	89	501.76
251	90	521.36
251	91	665.24
251	92	179.8
251	93	424.33
251	94	736.52
251	95	853.15
251	96	281.95
251	97	661.84
251	98	428.26
251	99	491.2
251	100	198.08
251	101	55.01
251	102	593.6
251	103	276.48
251	104	478.86
251	105	628.41
251	106	417.07
251	107	251.91
251	108	244.18
251	109	488.8
251	110	94.75
251	111	445.52
251	112	454.03
251	113	35.1
251	114	700.38
251	115	226.32
251	116	382.43
251	117	363.01
251	118	219.86
251	119	330.76
251	120	284.49
251	121	503.46
251	122	203.57
251	123	154.45
251	124	128.29
251	125	534.25
251	126	654.73
251	127	647.94
251	128	573.8
251	129	298.61
251	130	24.57
251	131	700.51
251	132	294.69
251	133	405.25
251	134	812.89
251	135	430.36
251	136	405.25
251	137	146.22
251	138	784.87
251	139	196.93
251	140	785.76
251	141	430.62
251	142	69.02
251	143	523.32
251	144	819.91
251	145	594.66
251	146	565.42
251	147	322.64
251	148	126.34
251	149	666.32
251	150	734.5
251	151	314.26
251	152	821.29
251	153	658.09
251	154	275.64
251	155	458.15
251	156	769.0
251	157	127.45
251	158	43.94
251	159	827.71
251	160	250.27
251	161	367.75
251	162	611.95
251	163	898.56
251	164	371.82
251	165	515.54
251	166	381.9
251	167	319.83
251	168	513.6
251	169	302.21
251	170	594.67
251	171	664.73
251	172	834.79
251	173	389.57
251	174	816.11
251	175	629.56
251	176	538.51
251	177	787.24
251	178	426.69
251	179	301.21
251	180	789.33
251	181	583.85
251	182	842.9
251	183	806.6
251	184	273.15
251	185	627.01
251	186	393.24
251	187	702.67
251	188	830.9
251	189	537.0
251	190	844.59
251	191	186.56
251	192	819.27
251	193	632.8
251	194	643.48
251	195	353.88
251	196	248.44
251	197	856.12
251	198	852.1
251	199	544.32
251	200	821.59
251	201	242.55
251	202	405.1
251	203	210.69
251	204	747.07
251	205	454.27
251	206	155.8
251	207	485.59
251	208	858.97
251	209	223.38
251	210	728.31
251	211	494.96
251	212	344.63
251	213	389.0
251	214	389.26
251	215	326.24
251	216	342.01
251	217	820.13
251	218	606.37
251	219	718.27
251	220	533.92
251	221	597.78
251	222	235.96
251	223	482.83
251	224	195.21
251	225	637.56
251	226	354.21
251	227	320.65
251	228	377.15
251	229	631.68
251	230	399.86
251	231	555.84
251	232	546.05
251	233	832.47
251	234	506.03
251	235	731.91
251	236	479.1
251	237	441.27
251	238	515.73
251	239	500.88
251	240	419.23
251	241	743.97
251	242	572.17
251	243	712.36
251	244	564.02
251	245	214.8
251	246	467.24
251	247	269.07
251	248	596.18
251	249	409.34
251	250	446.97
251	252	583.47
251	253	122.69
251	254	127.53
251	255	411.99
251	256	331.97
251	257	274.35
251	258	448.12
251	259	651.07
251	260	399.84
251	261	629.68
251	262	537.02
251	263	517.3
251	264	506.29
251	265	252.54
251	266	437.4
251	267	835.96
251	268	435.04
251	269	457.91
251	270	468.9
251	271	229.59
251	272	288.56
251	273	138.83
251	274	394.52
251	275	164.51
251	276	32.63
251	277	944.54
251	278	661.21
251	279	292.17
251	280	398.01
251	281	362.5
251	282	385.85
251	283	806.51
251	284	538.45
251	285	375.17
251	286	398.7
251	287	666.0
251	288	374.33
251	289	622.91
251	290	320.29
251	291	538.84
251	292	944.76
251	293	95.12
251	294	701.63
251	295	308.7
251	296	803.57
251	297	565.85
251	298	362.18
251	299	214.93
251	300	75.55
251	301	227.63
251	302	858.98
251	303	594.56
251	304	242.91
251	305	822.71
251	306	472.8
251	307	44.42
251	308	850.22
251	309	459.93
251	310	570.35
251	311	16.95
251	312	690.16
251	313	597.56
251	314	355.38
251	315	663.94
251	316	185.42
251	317	407.01
251	318	593.16
251	319	687.24
251	320	71.86
251	321	622.31
251	322	953.92
251	323	304.47
251	324	718.32
251	325	858.44
251	326	437.79
251	327	62.61
251	328	303.74
251	329	104.89
251	330	396.24
251	331	811.86
251	332	307.46
251	333	732.75
251	334	566.46
251	335	629.06
251	336	328.18
251	337	391.19
251	338	668.12
251	339	121.87
251	340	705.99
251	341	158.11
251	342	386.48
251	343	694.26
251	344	68.4
251	345	140.43
251	346	438.74
251	347	408.43
251	348	662.26
251	349	595.93
251	350	35.1
251	351	964.94
251	352	392.26
251	353	478.47
251	354	222.81
251	355	596.22
251	356	748.32
251	357	485.16
251	358	202.17
251	359	802.88
251	360	213.03
251	361	510.42
251	362	132.06
251	363	185.51
251	364	810.84
251	365	766.47
251	366	768.24
251	367	247.67
251	368	386.4
251	369	869.92
251	370	537.32
251	371	364.37
251	372	827.03
251	373	506.26
251	374	965.63
251	375	510.73
251	376	683.19
251	377	425.61
251	378	478.45
251	379	414.63
251	380	579.29
251	381	766.65
251	382	323.48
251	383	582.69
251	384	378.55
251	385	187.0
251	386	469.03
251	387	371.11
251	388	495.88
251	389	765.77
251	390	358.38
251	391	273.43
251	392	715.14
251	393	517.51
251	394	777.76
251	395	527.06
251	396	62.41
251	397	70.59
251	398	832.37
251	399	705.51
251	400	611.39
252	1	385.38
252	2	656.77
252	3	941.98
252	4	364.17
252	5	786.08
252	6	570.32
252	7	571.38
252	8	284.0
252	9	380.32
252	10	905.14
252	11	791.24
252	12	758.36
252	13	343.02
252	14	810.86
252	15	420.76
252	16	1023.5
252	17	268.18
252	18	443.73
252	19	369.79
252	20	571.09
252	21	428.42
252	22	502.74
252	23	691.81
252	24	383.41
252	25	284.24
252	26	333.71
252	27	725.36
252	28	695.01
252	29	284.66
252	30	461.73
252	31	890.35
252	32	735.65
252	33	613.82
252	34	226.88
252	35	669.62
252	36	695.45
252	37	655.55
252	38	243.58
252	39	291.37
252	40	360.98
252	41	111.54
252	42	428.54
252	43	777.11
252	44	258.72
252	45	276.26
252	46	732.79
252	47	620.55
252	48	655.87
252	49	632.83
252	50	378.59
252	51	55.98
252	52	814.83
252	53	264.58
252	54	206.03
252	55	349.72
252	56	446.6
252	57	613.91
252	58	625.41
252	59	762.32
252	60	683.22
252	61	563.34
252	62	669.44
252	63	734.13
252	64	541.32
252	65	171.19
252	66	501.14
252	67	238.16
252	68	601.48
252	69	512.23
252	70	606.89
252	71	103.65
252	72	623.51
252	73	764.55
252	74	489.45
252	75	630.13
252	76	525.38
252	77	148.45
252	78	735.72
252	79	167.08
252	80	743.65
252	81	609.33
252	82	602.54
252	83	342.35
252	84	192.98
252	85	271.61
252	86	771.94
252	87	164.03
252	88	16.53
252	89	291.27
252	90	117.72
252	91	314.23
252	92	514.2
252	93	873.44
252	94	580.45
252	95	269.71
252	96	596.36
252	97	433.06
252	98	476.72
252	99	553.09
252	100	754.27
252	101	608.73
252	102	61.96
252	103	615.37
252	104	522.5
252	105	599.8
252	106	628.81
252	107	495.8
252	108	563.9
252	109	375.07
252	110	597.15
252	111	526.85
252	112	433.78
252	113	618.18
252	114	133.15
252	115	357.34
252	116	905.41
252	117	272.86
252	118	472.88
252	119	709.99
252	120	318.4
252	121	170.52
252	122	671.86
252	123	630.86
252	124	668.07
252	125	866.77
252	126	731.38
252	127	69.83
252	128	274.38
252	129	309.19
252	130	588.65
252	131	762.98
252	132	842.97
252	133	307.1
252	134	569.25
252	135	862.02
252	136	582.24
252	137	437.3
252	138	701.63
252	139	641.7
252	140	517.46
252	141	796.4
252	142	651.78
252	143	536.43
252	144	691.78
252	145	232.24
252	146	947.71
252	147	458.98
252	148	635.71
252	149	327.24
252	150	672.93
252	151	549.79
252	152	394.14
252	153	86.24
252	154	664.35
252	155	172.19
252	156	220.89
252	157	510.81
252	158	586.71
252	159	260.48
252	160	532.94
252	161	251.49
252	162	122.8
252	163	324.26
252	164	306.67
252	165	75.76
252	166	544.39
252	167	332.62
252	168	360.7
252	169	322.2
252	170	664.01
252	171	648.7
252	172	586.58
252	173	323.92
252	174	237.97
252	175	230.57
252	176	736.07
252	177	672.91
252	178	156.79
252	179	602.99
252	180	327.8
252	181	225.31
252	182	495.39
252	183	765.49
252	184	683.43
252	185	55.97
252	186	272.42
252	187	183.79
252	188	551.17
252	189	906.71
252	190	270.77
252	191	731.67
252	192	299.98
252	193	352.26
252	194	573.61
252	195	844.26
252	196	493.5
252	197	273.15
252	198	718.3
252	199	159.03
252	200	253.88
252	201	369.31
252	202	197.01
252	203	446.71
252	204	263.53
252	205	217.68
252	206	649.55
252	207	963.93
252	208	707.97
252	209	718.09
252	210	256.88
252	211	152.34
252	212	771.25
252	213	679.46
252	214	198.12
252	215	537.26
252	216	258.53
252	217	505.11
252	218	696.4
252	219	493.14
252	220	636.49
252	221	819.0
252	222	348.73
252	223	734.81
252	224	776.23
252	225	104.11
252	226	731.07
252	227	550.6
252	228	741.73
252	229	215.0
252	230	680.32
252	231	630.59
252	232	88.56
252	233	483.81
252	234	189.36
252	235	574.09
252	236	131.53
252	237	177.88
252	238	67.74
252	239	291.9
252	240	428.22
252	241	594.22
252	242	900.73
252	243	162.33
252	244	25.56
252	245	792.66
252	246	367.28
252	247	330.73
252	248	609.22
252	249	292.71
252	250	707.39
252	251	583.47
252	253	639.24
252	254	698.47
252	255	813.58
252	256	273.92
252	257	521.68
252	258	161.99
252	259	188.77
252	260	772.38
252	261	88.09
252	262	835.56
252	263	89.24
252	264	410.56
252	265	704.69
252	266	847.56
